Ubar,Mubar,code1_Density,code1_Phi2,code1_Energy,code2_Density,code2_Phi2,code2_Energy,diff_Density,diff_Phi2,diff_Energy
5.83,0.77,0.8333,0.2999,-0.843830404,0.833308,0.299856,-0.84383,-8.000000000008e-06,4.399999999998849e-05,-4.0400000000939684e-07
5.83,0.78,0.8359,0.298,-0.8521767019,0.835948,0.297995,-0.852177,-4.8000000000048004e-05,4.999999999977245e-06,2.9809999990693115e-07
5.83,0.79,0.8386,0.2961,-0.8605492741,0.838563,0.296114,-0.860549,3.700000000006476e-05,-1.4000000000014001e-05,-2.74100000030586e-07
5.83,0.8,0.8412,0.2942,-0.8689478871,0.841156,0.294211,-0.868948,4.399999999993298e-05,-1.0999999999983245e-05,1.1290000001551448e-07
5.83,0.81,0.8437,0.2923,-0.8773723073,0.843725,0.292288,-0.877372,-2.4999999999941735e-05,1.2000000000012001e-05,-3.0730000000200874e-07
5.83,0.82,0.8463,0.2903,-0.8858223015,0.846271,0.290346,-0.885822,2.9000000000056758e-05,-4.599999999999049e-05,-3.014999999662038e-07
5.83,0.83,0.8488,0.2884,-0.8942976366,0.848793,0.288383,-0.894298,6.999999999979245e-06,1.6999999999989246e-05,3.6340000009182916e-07
5.83,0.84,0.8513,0.2864,-0.9027980796,0.851292,0.286402,-0.902798,7.999999999896978e-06,-2.000000000002e-06,-7.960000003581769e-08
5.83,0.85,0.8538,0.2844,-0.9113233976,0.853768,0.284401,-0.911323,3.2000000000032e-05,-1.0000000000287557e-06,-3.9760000003497e-07
5.83,0.86,0.8562,0.2824,-0.9198733582,0.856221,0.282382,-0.919873,-2.1000000000048757e-05,1.799999999996249e-05,-3.5819999999464613e-07
5.83,0.87,0.8587,0.2803,-0.9284477287,0.85865,0.280345,-0.928448,4.999999999999449e-05,-4.500000000001725e-05,2.7130000002095755e-07
5.83,0.88,0.8611,0.2783,-0.9370462771,0.861056,0.27829,-0.937046,4.399999999993298e-05,1.0000000000010001e-05,-2.770999999457402e-07
5.83,0.89,0.8634,0.2762,-0.9456687711,0.863439,0.276217,-0.945669,-3.900000000001125e-05,-1.6999999999989246e-05,2.288999999544572e-07
5.83,0.9,0.8658,0.2741,-0.9543149791,0.865799,0.274128,-0.954315,1.0000000000287557e-06,-2.799999999997249e-05,2.0900000063939217e-08
5.83,0.91,0.8681,0.272,-0.9629846693,0.868136,0.272022,-0.962985,-3.6000000000036e-05,-2.199999999996649e-05,3.30699999939732e-07
5.83,0.92,0.8704,0.2699,-0.9716776105,0.870449,0.269899,-0.971678,-4.900000000007676e-05,9.999999999732445e-07,3.895000000309068e-07
5.83,0.93,0.8727,0.2678,-0.9803935713,0.87274,0.26776,-0.980394,-3.999999999992898e-05,3.999999999998449e-05,4.2869999994366026e-07
5.83,0.94,0.875,0.2656,-0.989132321,0.875007,0.265607,-0.989132,-6.999999999979245e-06,-6.999999999979245e-06,-3.210000000253288e-07
5.83,0.95,0.8773,0.2634,-0.9978936287,0.877251,0.263437,-0.997894,4.899999999996574e-05,-3.6999999999953737e-05,3.7129999996832197e-07
5.83,0.96,0.8795,0.2613,-1.0066772642,0.879473,0.261253,-1.006677,2.6999999999999247e-05,4.699999999996374e-05,-2.6419999987759013e-07
5.83,0.97,0.8817,0.2591,-1.0154829972,0.881671,0.259055,-1.015483,2.9000000000056758e-05,4.500000000001725e-05,2.800000009628434e-09
5.83,0.98,0.8838,0.2568,-1.024310598,0.883846,0.256842,-1.024311,-4.599999999999049e-05,-4.2000000000042004e-05,4.019999999549384e-07
5.83,0.99,0.886,0.2546,-1.0331598368,0.885998,0.254616,-1.03316,2.0000000000575113e-06,-1.6000000000016e-05,1.6320000018055225e-07
5.83,1.0,0.8881,0.2524,-1.0420304845,0.888128,0.252376,-1.04203,-2.8000000000028002e-05,2.4000000000024002e-05,-4.844999998976363e-07
5.83,1.01,0.8902,0.2501,-1.050922312,0.890234,0.250124,-1.050922,-3.399999999997849e-05,-2.4000000000024002e-05,-3.120000000578216e-07
5.83,1.02,0.8923,0.2479,-1.0598350906,0.892318,0.247859,-1.059835,-1.799999999996249e-05,4.100000000001325e-05,-9.059999994676105e-08
5.83,1.03,0.8944,0.2456,-1.0687685921,0.894379,0.245582,-1.068769,2.0999999999937735e-05,1.8000000000018e-05,4.078999999990174e-07
5.83,1.04,0.8964,0.2433,-1.0777225884,0.896417,0.243293,-1.077723,-1.7000000000044757e-05,6.999999999979245e-06,4.1160000008311215e-07
5.83,1.05,0.8984,0.241,-1.0866968519,0.898432,0.240993,-1.086697,-3.2000000000032e-05,6.999999999979245e-06,1.4810000004139567e-07
5.83,1.06,0.9004,0.2387,-1.0956911552,0.900425,0.238681,-1.095691,-2.5000000000052758e-05,1.8999999999991246e-05,-1.551999999627185e-07
5.83,1.07,0.9024,0.2364,-1.1047052714,0.902395,0.23636,-1.104705,5.000000000032756e-06,4.000000000001225e-05,-2.714000000292316e-07
5.83,1.08,0.9043,0.234,-1.1137389739,0.904342,0.234028,-1.113739,-4.199999999998649e-05,-2.8000000000000247e-05,2.6099999939077634e-08
5.83,1.09,0.9063,0.2317,-1.1227920367,0.906267,0.231686,-1.122792,3.2999999999949736e-05,1.3999999999986246e-05,-3.669999992794715e-08
5.83,1.1,0.9082,0.2293,-1.1318642338,0.908169,0.229335,-1.131864,3.100000000000325e-05,-3.500000000000725e-05,-2.338000000268181e-07
5.83,1.11,0.91,0.227,-1.14095534,0.910049,0.226975,-1.140955,-4.899999999996574e-05,2.4999999999997247e-05,-3.400000001541059e-07
5.83,1.12,0.9119,0.2246,-1.1500651303,0.911906,0.224606,-1.150065,-5.999999999950489e-06,-6.0000000000060005e-06,-1.303000001229293e-07
5.83,1.13,0.9137,0.2222,-1.1591933801,0.913741,0.222229,-1.159193,-4.100000000006876e-05,-2.9000000000001247e-05,-3.801000001413257e-07
5.83,1.14,0.9156,0.2198,-1.1683398655,0.915553,0.219844,-1.16834,4.700000000001925e-05,-4.400000000001625e-05,1.3450000002634965e-07
5.83,1.15,0.9173,0.2175,-1.1775043629,0.917343,0.217453,-1.177504,-4.300000000001525e-05,4.699999999999149e-05,-3.6289999982841437e-07
5.83,1.16,0.9191,0.2151,-1.1866866491,0.919111,0.215053,-1.186687,-1.0999999999983245e-05,4.700000000001925e-05,3.5089999994575294e-07
5.83,1.17,0.9209,0.2126,-1.1958865014,0.920856,0.212648,-1.195887,4.4000000000044004e-05,-4.799999999999249e-05,4.985999999540525e-07
5.83,1.18,0.9226,0.2102,-1.2051036979,0.92258,0.210236,-1.205104,2.0000000000020002e-05,-3.600000000000825e-05,3.020999999048257e-07
5.83,1.19,0.9243,0.2078,-1.2143380167,0.924281,0.207818,-1.214338,1.8999999999991246e-05,-1.7999999999990246e-05,-1.6700000049496566e-08
5.83,1.2,0.926,0.2054,-1.2235892369,0.92596,0.205395,-1.223589,4.0000000000040004e-05,5.0000000000050004e-06,-2.3690000006126866e-07
5.83,1.21,0.9276,0.203,-1.2328571378,0.927617,0.202966,-1.232857,-1.7000000000044757e-05,3.400000000000625e-05,-1.3779999985530367e-07
5.83,1.22,0.9293,0.2005,-1.2421414995,0.929252,0.200534,-1.242141,4.8000000000048004e-05,-3.399999999997849e-05,-4.995000000285188e-07
5.83,1.23,0.9309,0.1981,-1.2514421024,0.930866,0.198097,-1.251442,3.399999999997849e-05,3.0000000000030003e-06,-1.02400000034919e-07
5.83,1.24,0.9325,0.1957,-1.2607587278,0.932457,0.195657,-1.260759,4.300000000001525e-05,4.300000000001525e-05,2.721999998733793e-07
5.83,1.25,0.934,0.1932,-1.2700911574,0.934026,0.193213,-1.270091,-2.599999999997049e-05,-1.2999999999985246e-05,-1.573999999227027e-07
5.83,1.26,0.9356,0.1908,-1.2794391734,0.935574,0.190766,-1.279439,2.599999999997049e-05,3.400000000000625e-05,-1.73399999914281e-07
5.83,1.27,0.9371,0.1883,-1.2888025589,0.9371,0.188317,-1.288803,0.0,-1.7000000000017e-05,4.4109999985941784e-07
5.83,1.28,0.9386,0.1859,-1.2981810975,0.938605,0.185865,-1.298181,-5.000000000032756e-06,3.500000000000725e-05,-9.75000000735804e-08
5.83,1.29,0.9401,0.1834,-1.3075745734,0.940088,0.183413,-1.307575,1.2000000000012001e-05,-1.2999999999985246e-05,4.265999999919501e-07
5.83,1.3,0.9415,0.181,-1.3169827716,0.941549,0.180958,-1.316983,-4.899999999996574e-05,4.199999999998649e-05,2.2840000002410932e-07
5.83,1.31,0.943,0.1785,-1.3264054777,0.942989,0.178503,-1.326405,1.0999999999983245e-05,-3.0000000000030003e-06,-4.777000000011355e-07
5.83,1.32,0.9444,0.176,-1.3358424779,0.944408,0.176047,-1.335842,-8.000000000008e-06,-4.700000000001925e-05,-4.779000000176836e-07
5.83,1.33,0.9458,0.1736,-1.3452935594,0.945806,0.173592,-1.345294,-6.000000000061512e-06,8.000000000008e-06,4.4060000004009225e-07
5.83,1.34,0.9472,0.1711,-1.35475851,0.947182,0.171137,-1.354759,1.8000000000073513e-05,-3.700000000000925e-05,4.900000001306637e-07
5.83,1.35,0.9485,0.1687,-1.3642371181,0.948537,0.168682,-1.364237,-3.6999999999953737e-05,1.7999999999990246e-05,-1.181000000016752e-07
5.83,1.36,0.9499,0.1662,-1.373729173,0.949871,0.166229,-1.373729,2.8999999999945736e-05,-2.9000000000001247e-05,-1.7300000010322947e-07
5.83,1.37,0.9512,0.1638,-1.3832344649,0.951185,0.163778,-1.383234,1.5000000000098268e-05,2.1999999999994246e-05,-4.648999998302372e-07
5.83,1.38,0.9525,0.1613,-1.3927527847,0.952477,0.161328,-1.392753,2.2999999999995246e-05,-2.8000000000000247e-05,2.1529999982838888e-07
5.83,1.39,0.9537,0.1589,-1.402283924,0.953749,0.158882,-1.402284,-4.899999999996574e-05,1.8000000000018e-05,7.600000007101926e-08
5.83,1.4,0.955,0.1564,-1.4118276755,0.954999,0.156438,-1.411828,9.999999999177334e-07,-3.799999999998249e-05,3.244999999818532e-07
5.83,1.41,0.9562,0.154,-1.4213838325,0.95623,0.153998,-1.421384,-2.999999999997449e-05,2.000000000002e-06,1.6749999987020203e-07
5.83,1.42,0.9574,0.1516,-1.4309521893,0.957439,0.151561,-1.430952,-3.900000000001125e-05,3.900000000001125e-05,-1.8929999989758528e-07
5.83,1.43,0.9586,0.1491,-1.4405325412,0.958629,0.149129,-1.440533,-2.8999999999945736e-05,-2.9000000000001247e-05,4.5879999999165477e-07
5.83,1.44,0.9598,0.1467,-1.4501246842,0.959798,0.146702,-1.450125,1.999999999946489e-06,-2.000000000002e-06,3.158000001501904e-07
5.83,1.45,0.9609,0.1443,-1.4597284154,0.960946,0.144279,-1.459728,-4.599999999999049e-05,2.1000000000021002e-05,-4.1540000017548095e-07
5.83,1.46,0.9621,0.1419,-1.4693435329,0.962075,0.141862,-1.469344,2.4999999999941735e-05,3.800000000001025e-05,4.6710000001226604e-07
5.83,1.47,0.9632,0.1395,-1.4789698355,0.963183,0.139451,-1.47897,1.6999999999933735e-05,4.900000000002125e-05,1.6449999984402552e-07
5.83,1.48,0.9643,0.137,-1.4886071233,0.964272,0.137047,-1.488607,2.8000000000028002e-05,-4.699999999999149e-05,-1.2329999998783592e-07
5.83,1.49,0.9653,0.1346,-1.4982551972,0.965341,0.134649,-1.498255,-4.099999999995774e-05,-4.899999999999349e-05,-1.97200000107145e-07
5.83,1.5,0.9664,0.1323,-1.5079138592,0.96639,0.132259,-1.507914,1.0000000000065512e-05,4.100000000001325e-05,1.4079999988148018e-07
5.83,1.51,0.9674,0.1299,-1.5175829126,0.967419,0.129876,-1.517583,-1.8999999999991246e-05,2.3999999999996247e-05,8.739999990403646e-08
5.83,1.52,0.9684,0.1275,-1.5272621613,0.968429,0.127501,-1.527262,-2.8999999999945736e-05,-1.000000000001e-06,-1.6130000002334555e-07
5.83,1.53,0.9694,0.1251,-1.5369514107,0.969419,0.125135,-1.536951,-1.8999999999991246e-05,-3.500000000000725e-05,-4.107000000086458e-07
5.83,1.54,0.9704,0.1228,-1.5466504671,0.97039,0.122779,-1.54665,1.0000000000065512e-05,2.1000000000007124e-05,-4.6710000001226604e-07
5.83,1.55,0.9713,0.1204,-1.5563591381,0.971342,0.120431,-1.556359,-4.199999999998649e-05,-3.100000000000325e-05,-1.3809999988012578e-07
5.83,1.56,0.9723,0.1181,-1.5660772323,0.972275,0.118093,-1.566077,2.5000000000052758e-05,6.999999999993123e-06,-2.3230000012475216e-07
5.83,1.57,0.9732,0.1158,-1.5758045596,0.973189,0.115766,-1.575805,1.0999999999983245e-05,3.400000000000625e-05,4.403999998014996e-07
5.83,1.58,0.9741,0.1134,-1.5855409311,0.974084,0.113449,-1.585541,1.6000000000016e-05,-4.899999999999349e-05,6.890000014969644e-08
5.83,1.59,0.975,0.1111,-1.5952861591,0.97496,0.111144,-1.595286,3.999999999992898e-05,-4.400000000000237e-05,-1.5910000006336134e-07
5.83,1.6,0.9758,0.1088,-1.6050400572,0.975818,0.10885,-1.60504,-1.799999999996249e-05,-5.000000000000837e-05,-5.720000006981252e-08
5.83,1.61,0.9767,0.1066,-1.6148024402,0.976657,0.106569,-1.614802,4.300000000001525e-05,3.100000000000325e-05,-4.402000000069961e-07
5.83,1.62,0.9775,0.1043,-1.6245731242,0.977478,0.104299,-1.624573,2.2000000000077513e-05,1.000000000001e-06,-1.2420000006230225e-07
5.83,1.63,0.9783,0.102,-1.6343519267,0.978281,0.102043,-1.634352,1.8999999999991246e-05,-4.300000000000137e-05,7.330000006966486e-08
5.83,1.64,0.9791,0.0998,-1.6441386665,0.979066,0.0998,-1.644139,3.399999999997849e-05,0.0,3.335000000603827e-07
5.83,1.65,0.9798,0.0976,-1.6539331638,0.979832,0.097571,-1.653933,-3.2000000000032e-05,2.9000000000001247e-05,-1.6380000000815187e-07
5.83,1.66,0.9806,0.0954,-1.6637352402,0.980581,0.095356,-1.663735,1.8999999999991246e-05,4.400000000000237e-05,-2.402000001122673e-07
5.83,1.67,0.9813,0.0932,-1.6735447186,0.981313,0.093156,-1.673545,-1.3000000000040757e-05,4.400000000000237e-05,2.813999999684569e-07
5.83,1.68,0.982,0.091,-1.6833614236,0.982027,0.090971,-1.683361,-2.6999999999999247e-05,2.9000000000001247e-05,-4.235999999657736e-07
5.83,1.69,0.9827,0.0888,-1.693185181,0.982723,0.088801,-1.693185,-2.2999999999995246e-05,-1.000000000001e-06,-1.8100000009901862e-07
5.83,1.7,0.9834,0.0866,-1.7030158182,0.983403,0.086647,-1.703016,-2.9999999999752447e-06,-4.700000000000537e-05,1.8180000016521092e-07
5.83,1.71,0.9841,0.0845,-1.7128531642,0.984065,0.08451,-1.712853,3.500000000000725e-05,-9.999999999996123e-06,-1.6420000004124802e-07
5.83,1.72,0.9847,0.0824,-1.7226970494,0.984711,0.08239,-1.722697,-1.0999999999983245e-05,9.999999999996123e-06,-4.940000009057144e-08
5.83,1.73,0.9853,0.0803,-1.7325473058,0.985339,0.080287,-1.732547,-3.900000000001125e-05,1.2999999999999123e-05,-3.057999999889205e-07
5.83,1.74,0.986,0.0782,-1.7424037671,0.985952,0.078201,-1.742404,4.799999999993698e-05,-1.000000000001e-06,2.3290000017439638e-07
5.83,1.75,0.9865,0.0761,-1.7522662685,0.986547,0.076134,-1.752266,-4.6999999999908226e-05,-3.399999999999237e-05,-2.684999997892845e-07
5.83,1.76,0.9871,0.0741,-1.7621346469,0.987127,0.074085,-1.762135,-2.6999999999999247e-05,1.5000000000001124e-05,3.5309999990573715e-07
5.83,1.77,0.9877,0.0721,-1.7720087409,0.987691,0.072056,-1.772009,9.000000000036756e-06,4.400000000000237e-05,2.5909999989970345e-07
5.83,1.78,0.9882,0.07,-1.7818883908,0.988238,0.070046,-1.781888,-3.799999999998249e-05,-4.599999999999049e-05,-3.9080000013846927e-07
5.83,1.79,0.9888,0.0681,-1.7917734384,0.98877,0.068055,-1.791773,2.999999999997449e-05,4.499999999998949e-05,-4.3839999985806344e-07
5.83,1.8,0.9893,0.0661,-1.8016637275,0.989287,0.066085,-1.801664,1.2999999999929734e-05,1.5000000000001124e-05,2.724999998982014e-07
5.83,1.81,0.9898,0.0641,-1.8115591037,0.989788,0.064135,-1.811559,1.2000000000012001e-05,-3.499999999999337e-05,-1.0370000014248149e-07
5.83,1.82,0.9903,0.0622,-1.8214594143,0.990273,0.062207,-1.821459,2.6999999999999247e-05,-7.000000000000062e-06,-4.1430000008446655e-07
5.83,1.83,0.9907,0.0603,-1.8313645083,0.990744,0.0603,-1.831365,-4.399999999993298e-05,0.0,4.916999998272331e-07
5.83,1.84,0.9912,0.0584,-1.8412742367,0.9912,0.058416,-1.841274,0.0,-1.6000000000002124e-05,-2.3669999982267598e-07
5.83,1.85,0.9916,0.0566,-1.8511884525,0.991642,0.056553,-1.851188,-4.199999999998649e-05,4.699999999999843e-05,-4.5249999991447964e-07
5.83,1.86,0.9921,0.0547,-1.8611070104,0.992069,0.054713,-1.861107,3.100000000000325e-05,-1.2999999999999123e-05,-1.0399999972321439e-08
5.83,1.87,0.9925,0.0529,-1.8710297671,0.992482,0.052897,-1.87103,1.8000000000073513e-05,3.0000000000030003e-06,2.3289999995235178e-07
5.83,1.88,0.9929,0.0511,-1.8809565812,0.99288,0.051104,-1.880957,2.0000000000020002e-05,-3.9999999999970615e-06,4.18800000012709e-07
5.83,1.89,0.9933,0.0493,-1.8908873134,0.993265,0.049335,-1.890887,3.500000000000725e-05,-3.500000000000031e-05,-3.133999999516135e-07
5.83,1.9,0.9936,0.0476,-1.9008218263,0.993637,0.047591,-1.900822,-3.6999999999953737e-05,9.000000000002062e-06,1.7369999993910312e-07
5.83,1.91,0.994,0.0459,-1.9107599847,0.993994,0.045871,-1.91076,5.999999999950489e-06,2.9000000000001247e-05,1.5299999933660047e-08
5.83,1.92,0.9943,0.0442,-1.9207016553,0.994339,0.044177,-1.920702,-3.900000000001125e-05,2.3000000000002185e-05,3.4469999987685185e-07
5.83,1.93,0.9947,0.0425,-1.9306467069,0.994671,0.042508,-1.930647,2.9000000000056758e-05,-7.999999999994123e-06,2.931000000483408e-07
5.83,1.94,0.995,0.0409,-1.9405950105,0.994989,0.040865,-1.940595,1.0999999999983245e-05,3.500000000000031e-05,-1.0499999980595476e-08
5.83,1.95,0.9953,0.0393,-1.9505464392,0.995294,0.039263,-1.950546,5.999999999950489e-06,3.700000000000231e-05,-4.3920000014630034e-07
5.83,1.96,0.9956,0.0377,-1.9605008682,0.995588,0.037673,-1.960501,1.2000000000012001e-05,2.6999999999999247e-05,1.3180000002499526e-07
5.83,1.97,0.9959,0.0361,-1.9704581751,0.99587,0.036112,-1.970458,2.999999999997449e-05,-1.1999999999998123e-05,-1.7510000005493964e-07
5.83,1.98,0.9961,0.0346,-1.9804182395,0.99614,0.034578,-1.980418,-4.0000000000040004e-05,2.2000000000001185e-05,-2.39500000054349e-07
5.83,1.99,0.9964,0.0331,-1.9903809434,0.996398,0.033072,-1.990381,1.999999999946489e-06,2.8000000000000247e-05,5.6600000020168295e-08
5.83,2.0,0.9966,0.0316,-2.0003461708,0.996644,0.031594,-2.000346,-4.399999999993298e-05,6.0000000000060005e-06,-1.7079999992120065e-07
5.83,2.01,0.9969,0.0301,-2.0103138084,0.99688,0.030145,-2.010314,2.0000000000020002e-05,-4.500000000000337e-05,1.9160000030993274e-07
5.83,2.02,0.9971,0.0287,-2.0202837448,0.997104,0.028725,-2.020284,-4.000000000004e-06,-2.5000000000000716e-05,2.552000002431498e-07
5.83,2.03,0.9973,0.0273,-2.0302558714,0.997318,0.027334,-2.030256,-1.8000000000073513e-05,-3.399999999999931e-05,1.2859999998227067e-07
5.83,2.04,0.9975,0.026,-2.0402300815,0.997521,0.025974,-2.04023,-2.0999999999937735e-05,2.5999999999998247e-05,-8.149999963791288e-08
5.83,2.05,0.9977,0.0246,-2.050206271,0.997714,0.024644,-2.050206,-1.399999999995849e-05,-4.39999999999989e-05,-2.7099999977409084e-07
5.83,2.06,0.9979,0.0233,-2.0601843384,0.997896,0.023344,-2.060184,4.000000000004e-06,-4.39999999999989e-05,-3.384000000217213e-07
5.83,2.07,0.9981,0.0221,-2.0701641843,0.998069,0.022075,-2.070164,3.100000000000325e-05,2.5000000000000716e-05,-1.8429999970592803e-07
5.83,2.08,0.9982,0.0208,-2.0801457121,0.998233,0.020838,-2.080146,-3.300000000006076e-05,-3.799999999999984e-05,2.878999998401355e-07
5.83,2.09,0.9984,0.0196,-2.0901288272,0.998387,0.019632,-2.090129,1.2999999999929734e-05,-3.200000000000078e-05,1.728000000866814e-07
5.83,2.1,0.9985,0.0185,-2.1001134381,0.998532,0.018459,-2.100113,-3.199999999992098e-05,4.099999999999937e-05,-4.3810000027733054e-07
5.83,2.11,0.9987,0.0173,-2.1100994555,0.998668,0.017317,-2.110099,3.2000000000032e-05,-1.6999999999999654e-05,-4.5549999994065615e-07
5.83,2.12,0.9988,0.0162,-2.1200867925,0.998796,0.016209,-2.120087,4.000000000004e-06,-9.000000000002062e-06,2.074999998491478e-07
5.83,2.13,0.9989,0.0151,-2.1300753652,0.998915,0.015133,-2.130075,-1.4999999999987246e-05,-3.300000000000004e-05,-3.652000000187172e-07
5.83,2.14,0.999,0.0141,-2.1400650919,0.999027,0.014091,-2.140065,-2.6999999999999247e-05,9.000000000000327e-06,-9.190000005432353e-08
5.83,2.15,0.9991,0.0131,-2.1500558937,0.999131,0.013082,-2.150056,-3.100000000000325e-05,1.8000000000000654e-05,1.0630000035760645e-07
5.83,2.16,0.9992,0.0121,-2.1600476943,0.999227,0.012108,-2.160048,-2.6999999999999247e-05,-8.000000000001062e-06,3.0569999998064645e-07
5.83,2.17,0.9993,0.0112,-2.1700404201,0.999316,0.011168,-2.17004,-1.6000000000016e-05,3.199999999999904e-05,-4.200999996761823e-07
5.83,2.18,0.9994,0.0103,-2.180034,0.999398,0.010262,-2.180034,1.999999999946489e-06,3.799999999999984e-05,0.0
5.83,2.19,0.9995,0.0094,-2.1900283659,0.999473,0.009391,-2.190028,2.700000000011027e-05,9.000000000000327e-06,-3.659000000766355e-07
5.83,2.2,0.9995,0.0086,-2.200023452,0.999542,0.008556,-2.200023,-4.199999999998649e-05,4.4000000000000636e-05,-4.5200000009515406e-07
5.83,2.21,0.9996,0.0078,-2.2100191956,0.999604,0.007756,-2.210019,-4.000000000004e-06,4.399999999999977e-05,-1.95600000196805e-07
5.83,2.22,0.9997,0.007,-2.2200155366,0.999661,0.006992,-2.220016,3.900000000001125e-05,8.000000000000194e-06,4.634000001502159e-07
5.83,2.23,0.9997,0.0063,-2.2300124175,0.999712,0.006264,-2.230012,-1.2000000000012001e-05,3.600000000000044e-05,-4.174999999051465e-07
5.83,2.24,0.9998,0.0056,-2.2400097837,0.999758,0.005573,-2.24001,4.199999999998649e-05,2.7000000000000114e-05,2.1629999968908464e-07
5.83,2.25,0.9998,0.0049,-2.2500075836,0.999799,0.004918,-2.250008,1.0000000000287557e-06,-1.7999999999999787e-05,4.163999998141321e-07
5.83,2.26,0.9998,0.0043,-2.260005768,0.999835,0.0043,-2.260006,-3.500000000000725e-05,0.0,2.3200000009993005e-07
5.83,2.27,0.9999,0.0037,-2.2700042907,0.999867,0.00372,-2.270004,3.300000000006076e-05,-2.0000000000000052e-05,-2.907000000718085e-07
5.83,2.28,0.9999,0.0032,-2.2800031084,0.999894,0.003177,-2.280003,6.000000000061512e-06,2.3000000000000017e-05,-1.0840000008727202e-07
5.83,2.29,0.9999,0.0027,-2.2900021806,0.999918,0.002672,-2.290002,-1.799999999996249e-05,2.8000000000000247e-05,-1.8060000028796708e-07
5.83,2.3,0.9999,0.0022,-2.3000014696,0.999938,0.002206,-2.300001,-3.799999999998249e-05,-5.999999999999929e-06,-4.6960000021911696e-07
5.83,2.31,1.0,0.0018,-2.3100009405,0.999954,0.001778,-2.310001,4.599999999999049e-05,2.1999999999999884e-05,5.9500000038070766e-08
5.83,2.32,1.0,0.0014,-2.3200005613,0.999968,0.00139,-2.320001,3.2000000000032e-05,1.0000000000000026e-05,4.3869999988288555e-07
5.83,2.33,1.0,0.001,-2.3300003031,0.999978,0.001042,-2.33,2.199999999996649e-05,-4.199999999999994e-05,-3.030999997655215e-07
5.83,2.34,1.0,0.0007,-2.3400001394,0.999987,0.000735,-2.34,1.3000000000040757e-05,-3.499999999999998e-05,-1.3939999998768826e-07
5.83,2.35,1.0,0.0005,-2.3500000469,0.999992,0.000472,-2.35,8.000000000008e-06,2.800000000000003e-05,-4.689999988372051e-08
5.83,2.36,1.0,0.0003,-2.3600000046,0.999997,0.00026,-2.36,2.9999999999752447e-06,3.9999999999999996e-05,-4.599999936516497e-09
5.83,2.37,1.0,0.0001,-2.3699999933,0.999999,0.000114,-2.37,1.0000000000287557e-06,-1.4000000000000001e-05,6.700000110271276e-09
