tx,U,mu,rho0,rho1,rho2,rho3,phi0_sq,phi1_sq,phi2_sq,phi3_sq,E0,iters
1.0,18.0,31.4,2.344,2.344,2.344,2.344,1.439,1.439,1.439,1.439,-191.188331,8
1.0,18.0,31.6,2.3552,2.3552,2.3552,2.3552,1.4479,1.4479,1.4479,1.4479,-193.068011,8
1.0,18.0,31.8,2.3664,2.3664,2.3664,2.3664,1.4567,1.4567,1.4567,1.4567,-194.956636,8
1.0,18.0,32.0,2.3776,2.3776,2.3776,2.3776,1.4653,1.4653,1.4653,1.4653,-196.854221,8
1.0,18.0,32.2,2.3888,2.3888,2.3888,2.3888,1.4737,1.4737,1.4737,1.4737,-198.760777,8
1.0,18.0,32.4,2.4,2.4,2.4,2.4,1.4819,1.4819,1.4819,1.4819,-200.676315,8
1.0,18.0,32.6,2.4113,2.4113,2.4113,2.4113,1.4899,1.4899,1.4899,1.4899,-202.600841,8
1.0,18.0,32.8,2.4225,2.4225,2.4225,2.4225,1.4978,1.4978,1.4978,1.4978,-204.534359,8
1.0,18.0,33.0,2.4338,2.4338,2.4338,2.4338,1.5054,1.5054,1.5054,1.5054,-206.476869,8
1.0,18.0,33.2,2.445,2.445,2.445,2.445,1.5128,1.5128,1.5128,1.5128,-208.428368,8
1.0,18.0,33.4,2.4562,2.4562,2.4562,2.4562,1.52,1.52,1.52,1.52,-210.388851,8
1.0,18.0,33.6,2.4674,2.4674,2.4674,2.4674,1.527,1.527,1.527,1.527,-212.358311,8
1.0,18.0,33.8,2.4786,2.4786,2.4786,2.4786,1.5337,1.5337,1.5337,1.5337,-214.336736,8
1.0,18.0,34.0,2.4898,2.4898,2.4898,2.4898,1.5402,1.5402,1.5402,1.5402,-216.324114,8
1.0,18.0,34.2,2.501,2.501,2.501,2.501,1.5465,1.5465,1.5465,1.5465,-218.320427,8
1.0,18.0,34.4,2.5121,2.5121,2.5121,2.5121,1.5526,1.5526,1.5526,1.5526,-220.325657,8
1.0,18.0,34.6,2.5232,2.5232,2.5232,2.5232,1.5584,1.5584,1.5584,1.5584,-222.339784,8
1.0,18.0,34.8,2.5343,2.5343,2.5343,2.5343,1.564,1.564,1.564,1.564,-224.362782,8
1.0,18.0,35.0,2.5453,2.5453,2.5453,2.5453,1.5693,1.5693,1.5693,1.5693,-226.394628,8
1.0,18.0,35.2,2.5563,2.5563,2.5563,2.5563,1.5744,1.5744,1.5744,1.5744,-228.435291,8
1.0,18.0,35.4,2.5673,2.5673,2.5673,2.5673,1.5793,1.5793,1.5793,1.5793,-230.484742,7
1.0,18.0,35.6,2.5782,2.5782,2.5782,2.5782,1.584,1.584,1.584,1.584,-232.542949,7
1.0,18.0,35.8,2.5891,2.5891,2.5891,2.5891,1.5884,1.5884,1.5884,1.5884,-234.609875,7
1.0,18.0,36.0,2.5999,2.5999,2.5999,2.5999,1.5925,1.5925,1.5925,1.5925,-236.685486,7
1.0,18.0,36.2,2.6107,2.6107,2.6107,2.6107,1.5965,1.5965,1.5965,1.5965,-238.769743,7
1.0,18.0,36.4,2.6214,2.6214,2.6214,2.6214,1.6002,1.6002,1.6002,1.6002,-240.862605,7
1.0,18.0,36.6,2.6321,2.6321,2.6321,2.6321,1.6037,1.6037,1.6037,1.6037,-242.96403,7
1.0,18.0,36.8,2.6427,2.6427,2.6427,2.6427,1.607,1.607,1.607,1.607,-245.073975,7
1.0,18.0,37.0,2.6533,2.6533,2.6533,2.6533,1.61,1.61,1.61,1.61,-247.192395,7
1.0,18.0,37.2,2.6638,2.6638,2.6638,2.6638,1.6128,1.6128,1.6128,1.6128,-249.319243,7
1.0,18.0,37.4,2.6743,2.6743,2.6743,2.6743,1.6155,1.6155,1.6155,1.6155,-251.454471,7
1.0,18.0,37.6,2.6846,2.6846,2.6846,2.6846,1.6179,1.6179,1.6179,1.6179,-253.59803,7
1.0,18.0,37.8,2.695,2.695,2.695,2.695,1.6201,1.6201,1.6201,1.6201,-255.74987,7
1.0,18.0,38.0,2.7052,2.7052,2.7052,2.7052,1.6221,1.6221,1.6221,1.6221,-257.909939,7
1.0,18.0,38.2,2.7154,2.7154,2.7154,2.7154,1.6239,1.6239,1.6239,1.6239,-260.078185,7
1.0,18.0,38.4,2.7255,2.7255,2.7255,2.7255,1.6255,1.6255,1.6255,1.6255,-262.254554,7
1.0,18.0,38.6,2.7356,2.7356,2.7356,2.7356,1.627,1.627,1.627,1.627,-264.438993,7
1.0,18.0,38.8,2.7456,2.7456,2.7456,2.7456,1.6282,1.6282,1.6282,1.6282,-266.631445,7
1.0,18.0,39.0,2.7555,2.7555,2.7555,2.7555,1.6293,1.6293,1.6293,1.6293,-268.831857,7
1.0,18.0,39.2,2.7653,2.7653,2.7653,2.7653,1.6302,1.6302,1.6302,1.6302,-271.04017,7
1.0,18.0,39.4,2.7751,2.7751,2.7751,2.7751,1.631,1.631,1.631,1.631,-273.25633,8
1.0,18.0,39.6,2.7848,2.7848,2.7848,2.7848,1.6316,1.6316,1.6316,1.6316,-275.480279,8
1.0,18.0,39.8,2.7944,2.7944,2.7944,2.7944,1.6321,1.6321,1.6321,1.6321,-277.71196,8
1.0,18.0,40.0,2.804,2.804,2.804,2.804,1.6324,1.6324,1.6324,1.6324,-279.951316,8
1.0,19.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
1.0,19.0,-4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
1.0,19.0,-4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
1.0,19.0,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
1.0,19.0,-4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103
1.0,19.0,-4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,3675
1.0,19.0,-3.8,0.039,0.039,0.039,0.039,0.038,0.038,0.038,0.038,-0.01569,48
1.0,19.0,-3.6,0.0766,0.0766,0.0766,0.0766,0.0729,0.0729,0.0729,0.0729,-0.062028,25
1.0,19.0,-3.4,0.113,0.113,0.113,0.113,0.1048,0.1048,0.1048,0.1048,-0.137952,18
1.0,19.0,-3.2,0.1481,0.1481,0.1481,0.1481,0.1341,0.1341,0.1341,0.1341,-0.242456,16
1.0,19.0,-3.0,0.1821,0.1821,0.1821,0.1821,0.161,0.161,0.161,0.161,-0.374586,14
1.0,19.0,-2.8,0.2149,0.2149,0.2149,0.2149,0.1857,0.1857,0.1857,0.1857,-0.533448,12
1.0,19.0,-2.6,0.2468,0.2468,0.2468,0.2468,0.2082,0.2082,0.2082,0.2082,-0.718199,11
1.0,19.0,-2.4,0.2777,0.2777,0.2777,0.2777,0.229,0.229,0.229,0.229,-0.928047,10
1.0,19.0,-2.2,0.3077,0.3077,0.3077,0.3077,0.2479,0.2479,0.2479,0.2479,-1.162244,10
1.0,19.0,-2.0,0.3368,0.3368,0.3368,0.3368,0.2652,0.2652,0.2652,0.2652,-1.420087,9
1.0,19.0,-1.8,0.3651,0.3651,0.3651,0.3651,0.281,0.281,0.281,0.281,-1.700906,9
1.0,19.0,-1.6,0.3927,0.3927,0.3927,0.3927,0.2954,0.2954,0.2954,0.2954,-2.004063,8
1.0,19.0,-1.4,0.4194,0.4194,0.4194,0.4194,0.3084,0.3084,0.3084,0.3084,-2.328953,8
1.0,19.0,-1.2,0.4455,0.4455,0.4455,0.4455,0.3201,0.3201,0.3201,0.3201,-2.674992,8
1.0,19.0,-1.0,0.4709,0.4709,0.4709,0.4709,0.3306,0.3306,0.3306,0.3306,-3.041624,8
1.0,19.0,-0.8,0.4957,0.4957,0.4957,0.4957,0.3399,0.3399,0.3399,0.3399,-3.42831,8
1.0,19.0,-0.6,0.5198,0.5198,0.5198,0.5198,0.3481,0.3481,0.3481,0.3481,-3.834534,8
1.0,19.0,-0.4,0.5433,0.5433,0.5433,0.5433,0.3551,0.3551,0.3551,0.3551,-4.25979,8
1.0,19.0,-0.2,0.5661,0.5661,0.5661,0.5661,0.3611,0.3611,0.3611,0.3611,-4.70359,7
1.0,19.0,0.0,0.5884,0.5884,0.5884,0.5884,0.3661,0.3661,0.3661,0.3661,-5.165454,8
1.0,19.0,0.2,0.6101,0.6101,0.6101,0.6101,0.3701,0.3701,0.3701,0.3701,-5.64491,8
1.0,19.0,0.4,0.6312,0.6312,0.6312,0.6312,0.373,0.373,0.373,0.373,-6.141492,8
1.0,19.0,0.6,0.6518,0.6518,0.6518,0.6518,0.375,0.375,0.375,0.375,-6.654735,8
1.0,19.0,0.8,0.6717,0.6717,0.6717,0.6717,0.376,0.376,0.376,0.376,-7.184179,8
1.0,19.0,1.0,0.6911,0.6911,0.6911,0.6911,0.3761,0.3761,0.3761,0.3761,-7.72936,8
1.0,19.0,1.2,0.7099,0.7099,0.7099,0.7099,0.3753,0.3753,0.3753,0.3753,-8.289815,8
1.0,19.0,1.4,0.7281,0.7281,0.7281,0.7281,0.3737,0.3737,0.3737,0.3737,-8.865075,8
1.0,19.0,1.6,0.7458,0.7458,0.7458,0.7458,0.3711,0.3711,0.3711,0.3711,-9.45467,9
1.0,19.0,1.8,0.7628,0.7628,0.7628,0.7628,0.3677,0.3677,0.3677,0.3677,-10.058126,9
1.0,19.0,2.0,0.7792,0.7792,0.7792,0.7792,0.3635,0.3635,0.3635,0.3635,-10.674962,9
1.0,19.0,2.2,0.795,0.795,0.795,0.795,0.3586,0.3586,0.3586,0.3586,-11.304694,10
1.0,19.0,2.4,0.8102,0.8102,0.8102,0.8102,0.3529,0.3529,0.3529,0.3529,-11.94683,10
1.0,19.0,2.6,0.8248,0.8248,0.8248,0.8248,0.3465,0.3465,0.3465,0.3465,-12.600875,11
1.0,19.0,2.8,0.8387,0.8387,0.8387,0.8387,0.3395,0.3395,0.3395,0.3395,-13.266328,11
1.0,19.0,3.0,0.852,0.852,0.852,0.852,0.3319,0.3319,0.3319,0.3319,-13.942682,12
1.0,19.0,3.2,0.8647,0.8647,0.8647,0.8647,0.3237,0.3237,0.3237,0.3237,-14.629428,12
1.0,19.0,3.4,0.8767,0.8767,0.8767,0.8767,0.3151,0.3151,0.3151,0.3151,-15.326051,13
1.0,19.0,3.6,0.8881,0.8881,0.8881,0.8881,0.3061,0.3061,0.3061,0.3061,-16.032035,14
1.0,19.0,3.8,0.8988,0.8988,0.8988,0.8988,0.2967,0.2967,0.2967,0.2967,-16.746863,15
1.0,19.0,4.0,0.9089,0.9089,0.9089,0.9089,0.2871,0.2871,0.2871,0.2871,-17.470018,15
1.0,19.0,4.2,0.9184,0.9184,0.9184,0.9184,0.2773,0.2773,0.2773,0.2773,-18.200986,16
1.0,19.0,4.4,0.9272,0.9272,0.9272,0.9272,0.2674,0.2674,0.2674,0.2674,-18.939257,17
1.0,19.0,4.6,0.9354,0.9354,0.9354,0.9354,0.2576,0.2576,0.2576,0.2576,-19.684328,18
1.0,19.0,4.8,0.943,0.943,0.943,0.943,0.2478,0.2478,0.2478,0.2478,-20.435707,20
1.0,19.0,5.0,0.95,0.95,0.95,0.95,0.2383,0.2383,0.2383,0.2383,-21.192911,21
1.0,19.0,5.2,0.9564,0.9564,0.9564,0.9564,0.229,0.229,0.229,0.229,-21.955476,22
1.0,19.0,5.4,0.9622,0.9622,0.9622,0.9622,0.2202,0.2202,0.2202,0.2202,-22.722954,23
1.0,19.0,5.6,0.9676,0.9676,0.9676,0.9676,0.2119,0.2119,0.2119,0.2119,-23.494922,24
1.0,19.0,5.8,0.9725,0.9725,0.9725,0.9725,0.2042,0.2042,0.2042,0.2042,-24.270979,26
1.0,19.0,6.0,0.9769,0.9769,0.9769,0.9769,0.1972,0.1972,0.1972,0.1972,-25.050755,27
1.0,19.0,6.2,0.9809,0.9809,0.9809,0.9809,0.1911,0.1911,0.1911,0.1911,-25.833911,28
1.0,19.0,6.4,0.9846,0.9846,0.9846,0.9846,0.1859,0.1859,0.1859,0.1859,-26.620146,29
1.0,19.0,6.6,0.988,0.988,0.988,0.988,0.1816,0.1816,0.1816,0.1816,-27.409196,31
1.0,19.0,6.8,0.9911,0.9911,0.9911,0.9911,0.1785,0.1785,0.1785,0.1785,-28.200838,32
1.0,19.0,7.0,0.994,0.994,0.994,0.994,0.1765,0.1765,0.1765,0.1765,-28.994895,32
1.0,19.0,7.2,0.9968,0.9968,0.9968,0.9968,0.1758,0.1758,0.1758,0.1758,-29.791235,33
1.0,19.0,7.4,0.9995,0.9995,0.9995,0.9995,0.1763,0.1763,0.1763,0.1763,-30.589774,33
1.0,19.0,7.6,1.0022,1.0022,1.0022,1.0022,0.1781,0.1781,0.1781,0.1781,-31.390476,34
1.0,19.0,7.8,1.005,1.005,1.005,1.005,0.1812,0.1812,0.1812,0.1812,-32.193353,33
1.0,19.0,8.0,1.0078,1.0078,1.0078,1.0078,0.1856,0.1856,0.1856,0.1856,-32.998467,33
1.0,19.0,8.2,1.0108,1.0108,1.0108,1.0108,0.1914,0.1914,0.1914,0.1914,-33.805923,33
1.0,19.0,8.4,1.0141,1.0141,1.0141,1.0141,0.1986,0.1986,0.1986,0.1986,-34.615872,32
1.0,19.0,8.6,1.0176,1.0176,1.0176,1.0176,0.207,0.207,0.207,0.207,-35.428505,31
1.0,19.0,8.8,1.0214,1.0214,1.0214,1.0214,0.2166,0.2166,0.2166,0.2166,-36.244054,31
1.0,19.0,9.0,1.0255,1.0255,1.0255,1.0255,0.2274,0.2274,0.2274,0.2274,-37.062782,30
1.0,19.0,9.2,1.0301,1.0301,1.0301,1.0301,0.2394,0.2394,0.2394,0.2394,-37.884982,28
1.0,19.0,9.4,1.035,1.035,1.035,1.035,0.2524,0.2524,0.2524,0.2524,-38.710973,27
1.0,19.0,9.6,1.0404,1.0404,1.0404,1.0404,0.2664,0.2664,0.2664,0.2664,-39.541095,26
1.0,19.0,9.8,1.0462,1.0462,1.0462,1.0462,0.2813,0.2813,0.2813,0.2813,-40.375704,25
1.0,19.0,10.0,1.0525,1.0525,1.0525,1.0525,0.2969,0.2969,0.2969,0.2969,-41.215167,24
1.0,19.0,10.2,1.0593,1.0593,1.0593,1.0593,0.3134,0.3134,0.3134,0.3134,-42.059859,23
1.0,19.0,10.4,1.0665,1.0665,1.0665,1.0665,0.3304,0.3304,0.3304,0.3304,-42.910157,22
1.0,19.0,10.6,1.0742,1.0742,1.0742,1.0742,0.348,0.348,0.348,0.348,-43.766439,21
1.0,19.0,10.8,1.0824,1.0824,1.0824,1.0824,0.366,0.366,0.366,0.366,-44.629078,20
1.0,19.0,11.0,1.0911,1.0911,1.0911,1.0911,0.3845,0.3845,0.3845,0.3845,-45.498442,19
1.0,19.0,11.2,1.1001,1.1001,1.1001,1.1001,0.4032,0.4032,0.4032,0.4032,-46.374889,18
1.0,19.0,11.4,1.1096,1.1096,1.1096,1.1096,0.4221,0.4221,0.4221,0.4221,-47.258766,17
1.0,19.0,11.6,1.1195,1.1195,1.1195,1.1195,0.4412,0.4412,0.4412,0.4412,-48.150405,17
1.0,19.0,11.8,1.1298,1.1298,1.1298,1.1298,0.4603,0.4603,0.4603,0.4603,-49.050128,16
1.0,19.0,12.0,1.1405,1.1405,1.1405,1.1405,0.4795,0.4795,0.4795,0.4795,-49.958237,15
1.0,19.0,12.2,1.1515,1.1515,1.1515,1.1515,0.4987,0.4987,0.4987,0.4987,-50.87502,15
1.0,19.0,12.4,1.1629,1.1629,1.1629,1.1629,0.5177,0.5177,0.5177,0.5177,-51.800748,14
1.0,19.0,12.6,1.1745,1.1745,1.1745,1.1745,0.5366,0.5366,0.5366,0.5366,-52.735676,14
1.0,19.0,12.8,1.1864,1.1864,1.1864,1.1864,0.5553,0.5553,0.5553,0.5553,-53.68004,13
1.0,19.0,13.0,1.1986,1.1986,1.1986,1.1986,0.5739,0.5739,0.5739,0.5739,-54.63406,13
1.0,19.0,13.2,1.2111,1.2111,1.2111,1.2111,0.5921,0.5921,0.5921,0.5921,-55.597938,12
1.0,19.0,13.4,1.2238,1.2238,1.2238,1.2238,0.6101,0.6101,0.6101,0.6101,-56.571861,12
1.0,19.0,13.6,1.2366,1.2366,1.2366,1.2366,0.6278,0.6278,0.6278,0.6278,-57.555999,12
1.0,19.0,13.8,1.2497,1.2497,1.2497,1.2497,0.6451,0.6451,0.6451,0.6451,-58.550507,11
1.0,19.0,14.0,1.2629,1.2629,1.2629,1.2629,0.6621,0.6621,0.6621,0.6621,-59.555524,11
1.0,19.0,14.2,1.2763,1.2763,1.2763,1.2763,0.6787,0.6787,0.6787,0.6787,-60.571175,11
1.0,19.0,14.4,1.2898,1.2898,1.2898,1.2898,0.6949,0.6949,0.6949,0.6949,-61.597569,10
1.0,19.0,14.6,1.3034,1.3034,1.3034,1.3034,0.7107,0.7107,0.7107,0.7107,-62.634806,10
1.0,19.0,14.8,1.3171,1.3171,1.3171,1.3171,0.7262,0.7262,0.7262,0.7262,-63.682967,10
1.0,19.0,15.0,1.3308,1.3308,1.3308,1.3308,0.7412,0.7412,0.7412,0.7412,-64.742127,10
1.0,19.0,15.2,1.3447,1.3447,1.3447,1.3447,0.7557,0.7557,0.7557,0.7557,-65.812344,10
1.0,19.0,15.4,1.3586,1.3586,1.3586,1.3586,0.7699,0.7699,0.7699,0.7699,-66.893668,9
1.0,19.0,15.6,1.3726,1.3726,1.3726,1.3726,0.7836,0.7836,0.7836,0.7836,-67.986137,9
1.0,19.0,15.8,1.3865,1.3865,1.3865,1.3865,0.7969,0.7969,0.7969,0.7969,-69.089778,9
1.0,19.0,16.0,1.4005,1.4005,1.4005,1.4005,0.8098,0.8098,0.8098,0.8098,-70.204611,9
1.0,19.0,16.2,1.4145,1.4145,1.4145,1.4145,0.8222,0.8222,0.8222,0.8222,-71.330645,9
1.0,19.0,16.4,1.4285,1.4285,1.4285,1.4285,0.8342,0.8342,0.8342,0.8342,-72.46788,9
1.0,19.0,16.6,1.4425,1.4425,1.4425,1.4425,0.8458,0.8458,0.8458,0.8458,-73.616309,9
1.0,19.0,16.8,1.4565,1.4565,1.4565,1.4565,0.8569,0.8569,0.8569,0.8569,-74.775916,9
1.0,19.0,17.0,1.4704,1.4704,1.4704,1.4704,0.8676,0.8676,0.8676,0.8676,-75.946678,8
1.0,19.0,17.2,1.4843,1.4843,1.4843,1.4843,0.8779,0.8779,0.8779,0.8779,-77.128565,8
1.0,19.0,17.4,1.4981,1.4981,1.4981,1.4981,0.8878,0.8878,0.8878,0.8878,-78.321539,8
1.0,19.0,17.6,1.5119,1.5119,1.5119,1.5119,0.8972,0.8972,0.8972,0.8972,-79.525559,8
1.0,19.0,17.8,1.5256,1.5256,1.5256,1.5256,0.9063,0.9063,0.9063,0.9063,-80.740573,8
1.0,19.0,18.0,1.5393,1.5393,1.5393,1.5393,0.9149,0.9149,0.9149,0.9149,-81.966528,8
1.0,19.0,18.2,1.5528,1.5528,1.5528,1.5528,0.9232,0.9232,0.9232,0.9232,-83.203362,8
1.0,19.0,18.4,1.5663,1.5663,1.5663,1.5663,0.9311,0.9311,0.9311,0.9311,-84.45101,8
1.0,19.0,18.6,1.5797,1.5797,1.5797,1.5797,0.9386,0.9386,0.9386,0.9386,-85.709399,8
1.0,19.0,18.8,1.593,1.593,1.593,1.593,0.9457,0.9457,0.9457,0.9457,-86.978455,8
1.0,19.0,19.0,1.6061,1.6061,1.6061,1.6061,0.9525,0.9525,0.9525,0.9525,-88.258096,8
1.0,19.0,19.2,1.6192,1.6192,1.6192,1.6192,0.9589,0.9589,0.9589,0.9589,-89.548239,8
1.0,19.0,19.4,1.6322,1.6322,1.6322,1.6322,0.965,0.965,0.965,0.965,-90.848794,8
1.0,19.0,19.6,1.645,1.645,1.645,1.645,0.9708,0.9708,0.9708,0.9708,-92.159668,8
1.0,19.0,19.8,1.6577,1.6577,1.6577,1.6577,0.9762,0.9762,0.9762,0.9762,-93.480767,8
1.0,19.0,20.0,1.6703,1.6703,1.6703,1.6703,0.9814,0.9814,0.9814,0.9814,-94.811989,8
1.0,19.0,20.2,1.6828,1.6828,1.6828,1.6828,0.9862,0.9862,0.9862,0.9862,-96.153233,8
1.0,19.0,20.4,1.6951,1.6951,1.6951,1.6951,0.9908,0.9908,0.9908,0.9908,-97.504393,8
1.0,19.0,20.6,1.7073,1.7073,1.7073,1.7073,0.9952,0.9952,0.9952,0.9952,-98.865361,8
1.0,19.0,20.8,1.7193,1.7193,1.7193,1.7193,0.9993,0.9993,0.9993,0.9993,-100.236028,9
1.0,19.0,21.0,1.7313,1.7313,1.7313,1.7313,1.0031,1.0031,1.0031,1.0031,-101.61628,9
1.0,19.0,21.2,1.743,1.743,1.743,1.743,1.0068,1.0068,1.0068,1.0068,-103.006005,9
1.0,19.0,21.4,1.7547,1.7547,1.7547,1.7547,1.0103,1.0103,1.0103,1.0103,-104.405088,9
1.0,19.0,21.6,1.7661,1.7661,1.7661,1.7661,1.0136,1.0136,1.0136,1.0136,-105.813412,9
1.0,19.0,21.8,1.7775,1.7775,1.7775,1.7775,1.0168,1.0168,1.0168,1.0168,-107.230861,9
1.0,19.0,22.0,1.7887,1.7887,1.7887,1.7887,1.0198,1.0198,1.0198,1.0198,-108.657319,9
1.0,19.0,22.2,1.7997,1.7997,1.7997,1.7997,1.0228,1.0228,1.0228,1.0228,-110.092669,9
1.0,19.0,22.4,1.8106,1.8106,1.8106,1.8106,1.0256,1.0256,1.0256,1.0256,-111.536795,9
1.0,19.0,22.6,1.8214,1.8214,1.8214,1.8214,1.0284,1.0284,1.0284,1.0284,-112.989583,9
1.0,19.0,22.8,1.832,1.832,1.832,1.832,1.0312,1.0312,1.0312,1.0312,-114.45092,9
1.0,19.0,23.0,1.8424,1.8424,1.8424,1.8424,1.0339,1.0339,1.0339,1.0339,-115.920694,9
1.0,19.0,23.2,1.8528,1.8528,1.8528,1.8528,1.0367,1.0367,1.0367,1.0367,-117.398796,10
1.0,19.0,23.4,1.863,1.863,1.863,1.863,1.0394,1.0394,1.0394,1.0394,-118.88512,10
1.0,19.0,23.6,1.8731,1.8731,1.8731,1.8731,1.0423,1.0423,1.0423,1.0423,-120.379563,10
1.0,19.0,23.8,1.8831,1.8831,1.8831,1.8831,1.0452,1.0452,1.0452,1.0452,-121.882026,10
1.0,19.0,24.0,1.8929,1.8929,1.8929,1.8929,1.0482,1.0482,1.0482,1.0482,-123.392413,10
1.0,19.0,24.2,1.9026,1.9026,1.9026,1.9026,1.0514,1.0514,1.0514,1.0514,-124.910635,10
1.0,19.0,24.4,1.9123,1.9123,1.9123,1.9123,1.0547,1.0547,1.0547,1.0547,-126.436606,10
1.0,19.0,24.6,1.9218,1.9218,1.9218,1.9218,1.0581,1.0581,1.0581,1.0581,-127.970245,10
1.0,19.0,24.8,1.9313,1.9313,1.9313,1.9313,1.0618,1.0618,1.0618,1.0618,-129.511479,10
1.0,19.0,25.0,1.9406,1.9406,1.9406,1.9406,1.0656,1.0656,1.0656,1.0656,-131.060238,10
1.0,19.0,25.2,1.9499,1.9499,1.9499,1.9499,1.0697,1.0697,1.0697,1.0697,-132.61646,10
1.0,19.0,25.4,1.9591,1.9591,1.9591,1.9591,1.074,1.074,1.074,1.074,-134.180091,10
1.0,19.0,25.6,1.9683,1.9683,1.9683,1.9683,1.0785,1.0785,1.0785,1.0785,-135.75108,11
1.0,19.0,25.8,1.9774,1.9774,1.9774,1.9774,1.0834,1.0834,1.0834,1.0834,-137.329387,11
1.0,19.0,26.0,1.9865,1.9865,1.9865,1.9865,1.0885,1.0885,1.0885,1.0885,-138.914977,11
1.0,19.0,26.2,1.9956,1.9956,1.9956,1.9956,1.0938,1.0938,1.0938,1.0938,-140.507821,11
1.0,19.0,26.4,2.0046,2.0046,2.0046,2.0046,1.0995,1.0995,1.0995,1.0995,-142.107899,11
1.0,19.0,26.6,2.0136,2.0136,2.0136,2.0136,1.1055,1.1055,1.1055,1.1055,-143.715198,11
1.0,19.0,26.8,2.0226,2.0226,2.0226,2.0226,1.1117,1.1117,1.1117,1.1117,-145.32971,11
1.0,19.0,27.0,2.0317,2.0317,2.0317,2.0317,1.1183,1.1183,1.1183,1.1183,-146.951436,11
1.0,19.0,27.2,2.0407,2.0407,2.0407,2.0407,1.1251,1.1251,1.1251,1.1251,-148.580382,11
1.0,19.0,27.4,2.0498,2.0498,2.0498,2.0498,1.1322,1.1322,1.1322,1.1322,-150.21656,11
1.0,19.0,27.6,2.0588,2.0588,2.0588,2.0588,1.1396,1.1396,1.1396,1.1396,-151.859991,11
1.0,19.0,27.8,2.0679,2.0679,2.0679,2.0679,1.1473,1.1473,1.1473,1.1473,-153.510697,11
1.0,19.0,28.0,2.0771,2.0771,2.0771,2.0771,1.1553,1.1553,1.1553,1.1553,-155.168709,11
1.0,19.0,28.2,2.0863,2.0863,2.0863,2.0863,1.1635,1.1635,1.1635,1.1635,-156.83406,11
1.0,19.0,28.4,2.0955,2.0955,2.0955,2.0955,1.172,1.172,1.172,1.172,-158.50679,10
1.0,19.0,28.6,2.1048,2.1048,2.1048,2.1048,1.1807,1.1807,1.1807,1.1807,-160.186941,10
1.0,19.0,28.8,2.1142,2.1142,2.1142,2.1142,1.1896,1.1896,1.1896,1.1896,-161.87456,10
1.0,19.0,29.0,2.1236,2.1236,2.1236,2.1236,1.1987,1.1987,1.1987,1.1987,-163.569695,10
1.0,19.0,29.2,2.1331,2.1331,2.1331,2.1331,1.2079,1.2079,1.2079,1.2079,-165.272398,10
1.0,19.0,29.4,2.1427,2.1427,2.1427,2.1427,1.2174,1.2174,1.2174,1.2174,-166.982724,10
1.0,19.0,29.6,2.1523,2.1523,2.1523,2.1523,1.227,1.227,1.227,1.227,-168.700727,10
1.0,19.0,29.8,2.162,2.162,2.162,2.162,1.2367,1.2367,1.2367,1.2367,-170.426464,10
1.0,19.0,30.0,2.1718,2.1718,2.1718,2.1718,1.2465,1.2465,1.2465,1.2465,-172.159992,10
1.0,19.0,30.2,2.1817,2.1817,2.1817,2.1817,1.2565,1.2565,1.2565,1.2565,-173.90137,10
1.0,19.0,30.4,2.1916,2.1916,2.1916,2.1916,1.2664,1.2664,1.2664,1.2664,-175.650655,10
1.0,19.0,30.6,2.2016,2.2016,2.2016,2.2016,1.2765,1.2765,1.2765,1.2765,-177.407904,10
1.0,19.0,30.8,2.2116,2.2116,2.2116,2.2116,1.2866,1.2866,1.2866,1.2866,-179.173173,10
1.0,19.0,31.0,2.2218,2.2218,2.2218,2.2218,1.2967,1.2967,1.2967,1.2967,-180.946519,9
1.0,19.0,31.2,2.2319,2.2319,2.2319,2.2319,1.3068,1.3068,1.3068,1.3068,-182.727995,9
1.0,19.0,31.4,2.2422,2.2422,2.2422,2.2422,1.3169,1.3169,1.3169,1.3169,-184.517654,9
1.0,19.0,31.6,2.2525,2.2525,2.2525,2.2525,1.3269,1.3269,1.3269,1.3269,-186.315547,9
1.0,19.0,31.8,2.2629,2.2629,2.2629,2.2629,1.337,1.337,1.337,1.337,-188.121721,9
1.0,19.0,32.0,2.2734,2.2734,2.2734,2.2734,1.3469,1.3469,1.3469,1.3469,-189.936224,9
1.0,19.0,32.2,2.2838,2.2838,2.2838,2.2838,1.3568,1.3568,1.3568,1.3568,-191.7591,9
1.0,19.0,32.4,2.2944,2.2944,2.2944,2.2944,1.3665,1.3665,1.3665,1.3665,-193.590389,9
1.0,19.0,32.6,2.305,2.305,2.305,2.305,1.3762,1.3762,1.3762,1.3762,-195.43013,9
1.0,19.0,32.8,2.3156,2.3156,2.3156,2.3156,1.3858,1.3858,1.3858,1.3858,-197.27836,9
1.0,19.0,33.0,2.3263,2.3263,2.3263,2.3263,1.3952,1.3952,1.3952,1.3952,-199.135111,9
1.0,19.0,33.2,2.337,2.337,2.337,2.337,1.4044,1.4044,1.4044,1.4044,-201.000414,8
