tx,U,mu,rho0,rho1,rho2,rho3,phi0_sq,phi1_sq,phi2_sq,phi3_sq,E0,iters
1.0,21.0,-2.8,0.21,0.21,0.21,0.21,0.1805,0.1805,0.1805,0.1805,-0.520826,12
1.0,21.0,-2.6,0.2412,0.2412,0.2412,0.2412,0.2024,0.2024,0.2024,0.2024,-0.701376,11
1.0,21.0,-2.4,0.2715,0.2715,0.2715,0.2715,0.2224,0.2224,0.2224,0.2224,-0.906525,10
1.0,21.0,-2.2,0.3009,0.3009,0.3009,0.3009,0.2406,0.2406,0.2406,0.2406,-1.13556,9
1.0,21.0,-2.0,0.3296,0.3296,0.3296,0.3296,0.2572,0.2572,0.2572,0.2572,-1.387809,9
1.0,21.0,-1.8,0.3574,0.3574,0.3574,0.3574,0.2724,0.2724,0.2724,0.2724,-1.662635,9
1.0,21.0,-1.6,0.3845,0.3845,0.3845,0.3845,0.286,0.286,0.286,0.286,-1.959434,8
1.0,21.0,-1.4,0.4109,0.4109,0.4109,0.4109,0.2984,0.2984,0.2984,0.2984,-2.277628,8
1.0,21.0,-1.2,0.4366,0.4366,0.4366,0.4366,0.3094,0.3094,0.3094,0.3094,-2.616669,8
1.0,21.0,-1.0,0.4617,0.4617,0.4617,0.4617,0.3192,0.3192,0.3192,0.3192,-2.976029,8
1.0,21.0,-0.8,0.4862,0.4862,0.4862,0.4862,0.3279,0.3279,0.3279,0.3279,-3.355206,7
1.0,21.0,-0.6,0.51,0.51,0.51,0.51,0.3354,0.3354,0.3354,0.3354,-3.753711,7
1.0,21.0,-0.4,0.5333,0.5333,0.5333,0.5333,0.3418,0.3418,0.3418,0.3418,-4.171079,7
1.0,21.0,-0.2,0.556,0.556,0.556,0.556,0.3471,0.3471,0.3471,0.3471,-4.606853,7
1.0,21.0,0.0,0.5782,0.5782,0.5782,0.5782,0.3514,0.3514,0.3514,0.3514,-5.060592,7
1.0,21.0,0.2,0.5999,0.5999,0.5999,0.5999,0.3547,0.3547,0.3547,0.3547,-5.531862,7
1.0,21.0,0.4,0.621,0.621,0.621,0.621,0.357,0.357,0.357,0.357,-6.020236,7
1.0,21.0,0.6,0.6416,0.6416,0.6416,0.6416,0.3582,0.3582,0.3582,0.3582,-6.525291,8
1.0,21.0,0.8,0.6616,0.6616,0.6616,0.6616,0.3585,0.3585,0.3585,0.3585,-7.046606,8
1.0,21.0,1.0,0.6812,0.6812,0.6812,0.6812,0.3578,0.3578,0.3578,0.3578,-7.583761,8
1.0,21.0,1.2,0.7002,0.7002,0.7002,0.7002,0.3561,0.3561,0.3561,0.3561,-8.136334,8
1.0,21.0,1.4,0.7187,0.7187,0.7187,0.7187,0.3535,0.3535,0.3535,0.3535,-8.703901,8
1.0,21.0,1.6,0.7366,0.7366,0.7366,0.7366,0.35,0.35,0.35,0.35,-9.286034,9
1.0,21.0,1.8,0.754,0.754,0.754,0.754,0.3455,0.3455,0.3455,0.3455,-9.8823,9
1.0,21.0,2.0,0.7708,0.7708,0.7708,0.7708,0.3402,0.3402,0.3402,0.3402,-10.492263,9
1.0,21.0,2.2,0.7871,0.7871,0.7871,0.7871,0.334,0.334,0.334,0.334,-11.115477,10
1.0,21.0,2.4,0.8028,0.8028,0.8028,0.8028,0.3269,0.3269,0.3269,0.3269,-11.751493,10
1.0,21.0,2.6,0.818,0.818,0.818,0.818,0.319,0.319,0.319,0.319,-12.399853,11
1.0,21.0,2.8,0.8325,0.8325,0.8325,0.8325,0.3103,0.3103,0.3103,0.3103,-13.060093,11
1.0,21.0,3.0,0.8465,0.8465,0.8465,0.8465,0.3008,0.3008,0.3008,0.3008,-13.73174,12
1.0,21.0,3.2,0.8598,0.8598,0.8598,0.8598,0.2907,0.2907,0.2907,0.2907,-14.414314,13
1.0,21.0,3.4,0.8726,0.8726,0.8726,0.8726,0.2798,0.2798,0.2798,0.2798,-15.107326,13
1.0,21.0,3.6,0.8847,0.8847,0.8847,0.8847,0.2683,0.2683,0.2683,0.2683,-15.810283,14
1.0,21.0,3.8,0.8962,0.8962,0.8962,0.8962,0.2563,0.2563,0.2563,0.2563,-16.522682,15
1.0,21.0,4.0,0.907,0.907,0.907,0.907,0.2438,0.2438,0.2438,0.2438,-17.244015,16
1.0,21.0,4.2,0.9172,0.9172,0.9172,0.9172,0.2308,0.2308,0.2308,0.2308,-17.973769,18
1.0,21.0,4.4,0.9268,0.9268,0.9268,0.9268,0.2174,0.2174,0.2174,0.2174,-18.711427,19
1.0,21.0,4.6,0.9357,0.9357,0.9357,0.9357,0.2038,0.2038,0.2038,0.2038,-19.456469,20
1.0,21.0,4.8,0.944,0.944,0.944,0.944,0.1899,0.1899,0.1899,0.1899,-20.208374,22
1.0,21.0,5.0,0.9516,0.9516,0.9516,0.9516,0.1759,0.1759,0.1759,0.1759,-20.966624,24
1.0,21.0,5.2,0.9585,0.9585,0.9585,0.9585,0.1619,0.1619,0.1619,0.1619,-21.7307,26
1.0,21.0,5.4,0.9649,0.9649,0.9649,0.9649,0.148,0.148,0.148,0.148,-22.500092,29
1.0,21.0,5.6,0.9706,0.9706,0.9706,0.9706,0.1342,0.1342,0.1342,0.1342,-23.274294,31
1.0,21.0,5.8,0.9756,0.9756,0.9756,0.9756,0.1207,0.1207,0.1207,0.1207,-24.052812,34
1.0,21.0,6.0,0.9801,0.9801,0.9801,0.9801,0.1076,0.1076,0.1076,0.1076,-24.835166,36
1.0,21.0,6.2,0.9841,0.9841,0.9841,0.9841,0.0949,0.0949,0.0949,0.0949,-25.62089,35
1.0,21.0,6.4,0.9875,0.9875,0.9875,0.9875,0.0829,0.0829,0.0829,0.0829,-26.409538,42
1.0,21.0,6.6,0.9903,0.9903,0.9903,0.9903,0.0715,0.0715,0.0715,0.0715,-27.200685,55
1.0,21.0,6.8,0.9927,0.9927,0.9927,0.9927,0.0609,0.0609,0.0609,0.0609,-27.993934,67
1.0,21.0,7.0,0.9947,0.9947,0.9947,0.9947,0.0513,0.0513,0.0513,0.0513,-28.788916,82
1.0,21.0,7.2,0.9962,0.9962,0.9962,0.9962,0.0426,0.0426,0.0426,0.0426,-29.585293,99
1.0,21.0,7.4,0.9974,0.9974,0.9974,0.9974,0.035,0.035,0.035,0.035,-30.382765,121
1.0,21.0,7.6,0.9983,0.9983,0.9983,0.9983,0.0286,0.0286,0.0286,0.0286,-31.181068,147
1.0,21.0,7.8,0.9989,0.9989,0.9989,0.9989,0.0235,0.0235,0.0235,0.0235,-31.979981,176
1.0,21.0,8.0,0.9994,0.9994,0.9994,0.9994,0.0198,0.0198,0.0198,0.0198,-32.779329,208
1.0,21.0,8.2,0.9997,0.9997,0.9997,0.9997,0.0174,0.0174,0.0174,0.0174,-33.578979,234
1.0,21.0,8.4,1.0,1.0,1.0,1.0,0.0165,0.0165,0.0165,0.0165,-34.378849,248
1.0,21.0,8.6,1.0002,1.0002,1.0002,1.0002,0.017,0.017,0.017,0.017,-35.178904,244
1.0,21.0,8.8,1.0005,1.0005,1.0005,1.0005,0.0191,0.0191,0.0191,0.0191,-35.979158,224
1.0,21.0,9.0,1.0009,1.0009,1.0009,1.0009,0.0227,0.0227,0.0227,0.0227,-36.779676,195
1.0,21.0,9.2,1.0014,1.0014,1.0014,1.0014,0.0278,0.0278,0.0278,0.0278,-37.580567,165
1.0,21.0,9.4,1.0022,1.0022,1.0022,1.0022,0.0344,0.0344,0.0344,0.0344,-38.381989,138
1.0,21.0,9.6,1.0032,1.0032,1.0032,1.0032,0.0425,0.0425,0.0425,0.0425,-39.184142,114
1.0,21.0,9.8,1.0046,1.0046,1.0046,1.0046,0.052,0.052,0.052,0.052,-39.987265,95
1.0,21.0,10.0,1.0064,1.0064,1.0064,1.0064,0.0629,0.0629,0.0629,0.0629,-40.791635,78
1.0,21.0,10.2,1.0085,1.0085,1.0085,1.0085,0.075,0.075,0.075,0.075,-41.597563,63
1.0,21.0,10.4,1.0111,1.0111,1.0111,1.0111,0.0885,0.0885,0.0885,0.0885,-42.405386,40
1.0,21.0,10.6,1.0142,1.0142,1.0142,1.0142,0.103,0.103,0.103,0.103,-43.215468,48
1.0,21.0,10.8,1.0177,1.0177,1.0177,1.0177,0.1187,0.1187,0.1187,0.1187,-44.028189,46
1.0,21.0,11.0,1.0218,1.0218,1.0218,1.0218,0.1353,0.1353,0.1353,0.1353,-44.843945,43
1.0,21.0,11.2,1.0263,1.0263,1.0263,1.0263,0.1528,0.1528,0.1528,0.1528,-45.663145,40
1.0,21.0,11.4,1.0314,1.0314,1.0314,1.0314,0.171,0.171,0.171,0.171,-46.486202,37
1.0,21.0,11.6,1.037,1.037,1.037,1.037,0.19,0.19,0.19,0.19,-47.313531,34
1.0,21.0,11.8,1.0431,1.0431,1.0431,1.0431,0.2095,0.2095,0.2095,0.2095,-48.145548,32
1.0,21.0,12.0,1.0497,1.0497,1.0497,1.0497,0.2296,0.2296,0.2296,0.2296,-48.982663,29
1.0,21.0,12.2,1.0569,1.0569,1.0569,1.0569,0.25,0.25,0.25,0.25,-49.82528,27
1.0,21.0,12.4,1.0645,1.0645,1.0645,1.0645,0.2708,0.2708,0.2708,0.2708,-50.673794,25
1.0,21.0,12.6,1.0726,1.0726,1.0726,1.0726,0.2918,0.2918,0.2918,0.2918,-51.528585,24
1.0,21.0,12.8,1.0811,1.0811,1.0811,1.0811,0.313,0.313,0.313,0.313,-52.390024,22
1.0,21.0,13.0,1.0901,1.0901,1.0901,1.0901,0.3343,0.3343,0.3343,0.3343,-53.258464,21
1.0,21.0,13.2,1.0994,1.0994,1.0994,1.0994,0.3556,0.3556,0.3556,0.3556,-54.134244,20
1.0,21.0,13.4,1.1092,1.1092,1.1092,1.1092,0.3768,0.3768,0.3768,0.3768,-55.017685,19
1.0,21.0,13.6,1.1194,1.1194,1.1194,1.1194,0.398,0.398,0.398,0.398,-55.909092,18
1.0,21.0,13.8,1.1298,1.1298,1.1298,1.1298,0.419,0.419,0.419,0.419,-56.808752,17
1.0,21.0,14.0,1.1407,1.1407,1.1407,1.1407,0.4398,0.4398,0.4398,0.4398,-57.716933,16
1.0,21.0,14.2,1.1518,1.1518,1.1518,1.1518,0.4603,0.4603,0.4603,0.4603,-58.633888,15
1.0,21.0,14.4,1.1632,1.1632,1.1632,1.1632,0.4806,0.4806,0.4806,0.4806,-59.55985,15
1.0,21.0,14.6,1.1748,1.1748,1.1748,1.1748,0.5006,0.5006,0.5006,0.5006,-60.495037,14
1.0,21.0,14.8,1.1867,1.1867,1.1867,1.1867,0.5202,0.5202,0.5202,0.5202,-61.439649,14
1.0,21.0,15.0,1.1989,1.1989,1.1989,1.1989,0.5395,0.5395,0.5395,0.5395,-62.393868,13
1.0,21.0,15.2,1.2112,1.2112,1.2112,1.2112,0.5584,0.5584,0.5584,0.5584,-63.357864,13
1.0,21.0,15.4,1.2237,1.2237,1.2237,1.2237,0.5769,0.5769,0.5769,0.5769,-64.33179,12
1.0,21.0,15.6,1.2363,1.2363,1.2363,1.2363,0.5949,0.5949,0.5949,0.5949,-65.315783,12
1.0,21.0,15.8,1.2491,1.2491,1.2491,1.2491,0.6126,0.6126,0.6126,0.6126,-66.309968,11
1.0,21.0,16.0,1.2621,1.2621,1.2621,1.2621,0.6297,0.6297,0.6297,0.6297,-67.314455,11
1.0,21.0,16.2,1.2751,1.2751,1.2751,1.2751,0.6465,0.6465,0.6465,0.6465,-68.329342,11
1.0,21.0,16.4,1.2883,1.2883,1.2883,1.2883,0.6627,0.6627,0.6627,0.6627,-69.354715,10
1.0,21.0,16.6,1.3015,1.3015,1.3015,1.3015,0.6785,0.6785,0.6785,0.6785,-70.390648,10
1.0,21.0,16.8,1.3149,1.3149,1.3149,1.3149,0.6938,0.6938,0.6938,0.6938,-71.437204,10
1.0,21.0,17.0,1.3282,1.3282,1.3282,1.3282,0.7086,0.7086,0.7086,0.7086,-72.494435,10
1.0,21.0,17.2,1.3416,1.3416,1.3416,1.3416,0.723,0.723,0.723,0.723,-73.562382,10
1.0,21.0,17.4,1.3551,1.3551,1.3551,1.3551,0.7368,0.7368,0.7368,0.7368,-74.64108,9
1.0,21.0,17.6,1.3686,1.3686,1.3686,1.3686,0.7502,0.7502,0.7502,0.7502,-75.73055,9
1.0,21.0,17.8,1.3821,1.3821,1.3821,1.3821,0.7631,0.7631,0.7631,0.7631,-76.830809,9
1.0,21.0,18.0,1.3956,1.3956,1.3956,1.3956,0.7756,0.7756,0.7756,0.7756,-77.941863,9
1.0,21.0,18.2,1.4091,1.4091,1.4091,1.4091,0.7875,0.7875,0.7875,0.7875,-79.06371,9
1.0,21.0,18.4,1.4225,1.4225,1.4225,1.4225,0.799,0.799,0.799,0.799,-80.196342,9
1.0,21.0,18.6,1.436,1.436,1.436,1.436,0.81,0.81,0.81,0.81,-81.339744,9
1.0,21.0,18.8,1.4494,1.4494,1.4494,1.4494,0.8206,0.8206,0.8206,0.8206,-82.493893,8
1.0,21.0,19.0,1.4628,1.4628,1.4628,1.4628,0.8307,0.8307,0.8307,0.8307,-83.658761,8
1.0,21.0,19.2,1.4761,1.4761,1.4761,1.4761,0.8403,0.8403,0.8403,0.8403,-84.834312,8
1.0,21.0,19.4,1.4894,1.4894,1.4894,1.4894,0.8495,0.8495,0.8495,0.8495,-86.020507,8
1.0,21.0,19.6,1.5026,1.5026,1.5026,1.5026,0.8583,0.8583,0.8583,0.8583,-87.217298,8
1.0,21.0,19.8,1.5157,1.5157,1.5157,1.5157,0.8666,0.8666,0.8666,0.8666,-88.424634,8
1.0,21.0,20.0,1.5288,1.5288,1.5288,1.5288,0.8745,0.8745,0.8745,0.8745,-89.642459,8
1.0,21.0,20.2,1.5418,1.5418,1.5418,1.5418,0.8819,0.8819,0.8819,0.8819,-90.870712,8
1.0,21.0,20.4,1.5547,1.5547,1.5547,1.5547,0.889,0.889,0.889,0.889,-92.109324,8
1.0,21.0,20.6,1.5675,1.5675,1.5675,1.5675,0.8956,0.8956,0.8956,0.8956,-93.358227,8
1.0,21.0,20.8,1.5802,1.5802,1.5802,1.5802,0.9019,0.9019,0.9019,0.9019,-94.617345,8
1.0,21.0,21.0,1.5929,1.5929,1.5929,1.5929,0.9077,0.9077,0.9077,0.9077,-95.886597,8
1.0,21.0,21.2,1.6054,1.6054,1.6054,1.6054,0.9132,0.9132,0.9132,0.9132,-97.165901,8
1.0,21.0,21.4,1.6178,1.6178,1.6178,1.6178,0.9182,0.9182,0.9182,0.9182,-98.455169,8
1.0,21.0,21.6,1.6301,1.6301,1.6301,1.6301,0.923,0.923,0.923,0.923,-99.75431,8
1.0,21.0,21.8,1.6422,1.6422,1.6422,1.6422,0.9273,0.9273,0.9273,0.9273,-101.063229,8
1.0,21.0,22.0,1.6543,1.6543,1.6543,1.6543,0.9313,0.9313,0.9313,0.9313,-102.381827,8
1.0,21.0,22.2,1.6662,1.6662,1.6662,1.6662,0.935,0.935,0.935,0.935,-103.710003,8
1.0,21.0,22.4,1.6779,1.6779,1.6779,1.6779,0.9384,0.9384,0.9384,0.9384,-105.047652,8
1.0,21.0,22.6,1.6896,1.6896,1.6896,1.6896,0.9414,0.9414,0.9414,0.9414,-106.394667,8
1.0,21.0,22.8,1.7011,1.7011,1.7011,1.7011,0.9442,0.9442,0.9442,0.9442,-107.750937,8
1.0,21.0,23.0,1.7124,1.7124,1.7124,1.7124,0.9467,0.9467,0.9467,0.9467,-109.116348,9
1.0,21.0,23.2,1.7236,1.7236,1.7236,1.7236,0.9489,0.9489,0.9489,0.9489,-110.490786,9
1.0,21.0,23.4,1.7347,1.7347,1.7347,1.7347,0.9509,0.9509,0.9509,0.9509,-111.874134,9
1.0,21.0,23.6,1.7456,1.7456,1.7456,1.7456,0.9526,0.9526,0.9526,0.9526,-113.266271,9
1.0,21.0,23.8,1.7564,1.7564,1.7564,1.7564,0.9541,0.9541,0.9541,0.9541,-114.667076,9
1.0,21.0,24.0,1.767,1.767,1.767,1.767,0.9555,0.9555,0.9555,0.9555,-116.076428,9
1.0,21.0,24.2,1.7774,1.7774,1.7774,1.7774,0.9566,0.9566,0.9566,0.9566,-117.494203,9
1.0,21.0,24.4,1.7877,1.7877,1.7877,1.7877,0.9576,0.9576,0.9576,0.9576,-118.920276,9
1.0,21.0,24.6,1.7979,1.7979,1.7979,1.7979,0.9585,0.9585,0.9585,0.9585,-120.354524,9
1.0,21.0,24.8,1.8079,1.8079,1.8079,1.8079,0.9592,0.9592,0.9592,0.9592,-121.796822,9
1.0,21.0,25.0,1.8177,1.8177,1.8177,1.8177,0.9599,0.9599,0.9599,0.9599,-123.247045,10
1.0,21.0,25.2,1.8274,1.8274,1.8274,1.8274,0.9605,0.9605,0.9605,0.9605,-124.70507,10
1.0,21.0,25.4,1.8369,1.8369,1.8369,1.8369,0.9611,0.9611,0.9611,0.9611,-126.170774,10
1.0,21.0,25.6,1.8463,1.8463,1.8463,1.8463,0.9616,0.9616,0.9616,0.9616,-127.644036,10
1.0,21.0,25.8,1.8555,1.8555,1.8555,1.8555,0.9622,0.9622,0.9622,0.9622,-129.124737,10
1.0,21.0,26.0,1.8646,1.8646,1.8646,1.8646,0.9627,0.9627,0.9627,0.9627,-130.61276,10
1.0,21.0,26.2,1.8735,1.8735,1.8735,1.8735,0.9634,0.9634,0.9634,0.9634,-132.107991,10
1.0,21.0,26.4,1.8823,1.8823,1.8823,1.8823,0.9641,0.9641,0.9641,0.9641,-133.610318,10
1.0,21.0,26.6,1.891,1.891,1.891,1.891,0.9649,0.9649,0.9649,0.9649,-135.119635,11
1.0,21.0,26.8,1.8995,1.8995,1.8995,1.8995,0.9659,0.9659,0.9659,0.9659,-136.635839,11
1.0,21.0,27.0,1.9079,1.9079,1.9079,1.9079,0.967,0.967,0.967,0.967,-138.15883,11
1.0,21.0,27.2,1.9163,1.9163,1.9163,1.9163,0.9683,0.9683,0.9683,0.9683,-139.688515,11
1.0,21.0,27.4,1.9245,1.9245,1.9245,1.9245,0.9698,0.9698,0.9698,0.9698,-141.224806,11
1.0,21.0,27.6,1.9326,1.9326,1.9326,1.9326,0.9716,0.9716,0.9716,0.9716,-142.767619,11
1.0,21.0,27.8,1.9406,1.9406,1.9406,1.9406,0.9736,0.9736,0.9736,0.9736,-144.31688,11
1.0,21.0,28.0,1.9485,1.9485,1.9485,1.9485,0.9758,0.9758,0.9758,0.9758,-145.872516,11
1.0,21.0,28.2,1.9564,1.9564,1.9564,1.9564,0.9784,0.9784,0.9784,0.9784,-147.434466,11
1.0,21.0,28.4,1.9641,1.9641,1.9641,1.9641,0.9812,0.9812,0.9812,0.9812,-149.002674,12
1.0,21.0,28.6,1.9719,1.9719,1.9719,1.9719,0.9844,0.9844,0.9844,0.9844,-150.577089,12
1.0,21.0,28.8,1.9796,1.9796,1.9796,1.9796,0.9879,0.9879,0.9879,0.9879,-152.157671,12
1.0,21.0,29.0,1.9872,1.9872,1.9872,1.9872,0.9917,0.9917,0.9917,0.9917,-153.744385,12
1.0,21.0,29.2,1.9948,1.9948,1.9948,1.9948,0.9959,0.9959,0.9959,0.9959,-155.337205,12
1.0,21.0,29.4,2.0024,2.0024,2.0024,2.0024,1.0004,1.0004,1.0004,1.0004,-156.936113,12
1.0,21.0,29.6,2.01,2.01,2.01,2.01,1.0054,1.0054,1.0054,1.0054,-158.541098,12
1.0,21.0,29.8,2.0176,2.0176,2.0176,2.0176,1.0106,1.0106,1.0106,1.0106,-160.152154,12
1.0,21.0,30.0,2.0252,2.0252,2.0252,2.0252,1.0163,1.0163,1.0163,1.0163,-161.769288,12
1.0,21.0,30.2,2.0328,2.0328,2.0328,2.0328,1.0223,1.0223,1.0223,1.0223,-163.392508,12
1.0,21.0,30.4,2.0405,2.0405,2.0405,2.0405,1.0287,1.0287,1.0287,1.0287,-165.021834,12
1.0,21.0,30.6,2.0482,2.0482,2.0482,2.0482,1.0354,1.0354,1.0354,1.0354,-166.657289,12
1.0,21.0,30.8,2.0559,2.0559,2.0559,2.0559,1.0425,1.0425,1.0425,1.0425,-168.298904,12
1.0,21.0,31.0,2.0637,2.0637,2.0637,2.0637,1.05,1.05,1.05,1.05,-169.946716,12
1.0,21.0,31.2,2.0715,2.0715,2.0715,2.0715,1.0577,1.0577,1.0577,1.0577,-171.600767,12
1.0,21.0,31.4,2.0794,2.0794,2.0794,2.0794,1.0658,1.0658,1.0658,1.0658,-173.261105,12
1.0,21.0,31.6,2.0873,2.0873,2.0873,2.0873,1.0742,1.0742,1.0742,1.0742,-174.927781,11
1.0,21.0,31.8,2.0954,2.0954,2.0954,2.0954,1.0828,1.0828,1.0828,1.0828,-176.600852,11
1.0,21.0,32.0,2.1035,2.1035,2.1035,2.1035,1.0918,1.0918,1.0918,1.0918,-178.280377,11
1.0,21.0,32.2,2.1117,2.1117,2.1117,2.1117,1.101,1.101,1.101,1.101,-179.966419,11
1.0,21.0,32.4,2.1199,2.1199,2.1199,2.1199,1.1104,1.1104,1.1104,1.1104,-181.659044,11
1.0,21.0,32.6,2.1283,2.1283,2.1283,2.1283,1.12,1.12,1.12,1.12,-183.358321,11
1.0,21.0,32.8,2.1367,2.1367,2.1367,2.1367,1.1298,1.1298,1.1298,1.1298,-185.064318,11
1.0,21.0,33.0,2.1453,2.1453,2.1453,2.1453,1.1398,1.1398,1.1398,1.1398,-186.777107,11
1.0,21.0,33.2,2.1539,2.1539,2.1539,2.1539,1.15,1.15,1.15,1.15,-188.496761,11
1.0,21.0,33.4,2.1626,2.1626,2.1626,2.1626,1.1602,1.1602,1.1602,1.1602,-190.223351,11
1.0,21.0,33.6,2.1714,2.1714,2.1714,2.1714,1.1706,1.1706,1.1706,1.1706,-191.95695,11
1.0,21.0,33.8,2.1803,2.1803,2.1803,2.1803,1.1811,1.1811,1.1811,1.1811,-193.697631,10
1.0,21.0,34.0,2.1893,2.1893,2.1893,2.1893,1.1916,1.1916,1.1916,1.1916,-195.445465,10
1.0,21.0,34.2,2.1984,2.1984,2.1984,2.1984,1.2022,1.2022,1.2022,1.2022,-197.200523,10
1.0,21.0,34.4,2.2075,2.2075,2.2075,2.2075,1.2129,1.2129,1.2129,1.2129,-198.962874,10
1.0,21.0,34.6,2.2168,2.2168,2.2168,2.2168,1.2235,1.2235,1.2235,1.2235,-200.732586,10
1.0,21.0,34.8,2.2261,2.2261,2.2261,2.2261,1.2342,1.2342,1.2342,1.2342,-202.509726,10
1.0,21.0,35.0,2.2355,2.2355,2.2355,2.2355,1.2448,1.2448,1.2448,1.2448,-204.294356,10
1.0,21.0,35.2,2.245,2.245,2.245,2.245,1.2553,1.2553,1.2553,1.2553,-206.08654,10
1.0,21.0,35.4,2.2545,2.2545,2.2545,2.2545,1.2659,1.2659,1.2659,1.2659,-207.886335,9
1.0,21.0,35.6,2.2641,2.2641,2.2641,2.2641,1.2763,1.2763,1.2763,1.2763,-209.6938,9
1.0,21.0,35.8,2.2738,2.2738,2.2738,2.2738,1.2867,1.2867,1.2867,1.2867,-211.508988,9
1.0,21.0,36.0,2.2836,2.2836,2.2836,2.2836,1.2969,1.2969,1.2969,1.2969,-213.331951,9
1.0,21.0,36.2,2.2934,2.2934,2.2934,2.2934,1.3071,1.3071,1.3071,1.3071,-215.162737,9
1.0,21.0,36.4,2.3033,2.3033,2.3033,2.3033,1.3171,1.3171,1.3171,1.3171,-217.001391,9
1.0,21.0,36.6,2.3132,2.3132,2.3132,2.3132,1.327,1.327,1.327,1.327,-218.847956,9
1.0,21.0,36.8,2.3231,2.3231,2.3231,2.3231,1.3368,1.3368,1.3368,1.3368,-220.702472,9
1.0,21.0,37.0,2.3331,2.3331,2.3331,2.3331,1.3463,1.3463,1.3463,1.3463,-222.564975,9
1.0,21.0,37.2,2.3432,2.3432,2.3432,2.3432,1.3558,1.3558,1.3558,1.3558,-224.435497,9
1.0,21.0,37.4,2.3533,2.3533,2.3533,2.3533,1.365,1.365,1.365,1.365,-226.314069,9
1.0,21.0,37.6,2.3634,2.3634,2.3634,2.3634,1.374,1.374,1.374,1.374,-228.200718,8
1.0,21.0,37.8,2.3735,2.3735,2.3735,2.3735,1.3829,1.3829,1.3829,1.3829,-230.095467,8
1.0,21.0,38.0,2.3837,2.3837,2.3837,2.3837,1.3916,1.3916,1.3916,1.3916,-231.998338,8
1.0,21.0,38.2,2.3939,2.3939,2.3939,2.3939,1.4,1.4,1.4,1.4,-233.909348,8
1.0,21.0,38.4,2.4041,2.4041,2.4041,2.4041,1.4082,1.4082,1.4082,1.4082,-235.828512,8
1.0,21.0,38.6,2.4143,2.4143,2.4143,2.4143,1.4163,1.4163,1.4163,1.4163,-237.755841,8
1.0,21.0,38.8,2.4245,2.4245,2.4245,2.4245,1.4241,1.4241,1.4241,1.4241,-239.691344,8
1.0,21.0,39.0,2.4347,2.4347,2.4347,2.4347,1.4316,1.4316,1.4316,1.4316,-241.635027,8
1.0,21.0,39.2,2.4449,2.4449,2.4449,2.4449,1.439,1.439,1.439,1.439,-243.586893,8
1.0,21.0,39.4,2.4552,2.4552,2.4552,2.4552,1.4461,1.4461,1.4461,1.4461,-245.546942,8
1.0,21.0,39.6,2.4654,2.4654,2.4654,2.4654,1.453,1.453,1.453,1.453,-247.515171,8
1.0,21.0,39.8,2.4756,2.4756,2.4756,2.4756,1.4596,1.4596,1.4596,1.4596,-249.491576,8
1.0,22.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
1.0,22.0,-4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
1.0,22.0,-4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
1.0,22.0,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
1.0,22.0,-4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103
1.0,22.0,-4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,3630
1.0,22.0,-3.8,0.0376,0.0376,0.0376,0.0376,0.0366,0.0366,0.0366,0.0366,-0.015129,48
1.0,22.0,-3.6,0.074,0.074,0.074,0.074,0.0702,0.0702,0.0702,0.0702,-0.059836,25
1.0,22.0,-3.4,0.1091,0.1091,0.1091,0.1091,0.1009,0.1009,0.1009,0.1009,-0.133132,17
1.0,22.0,-3.2,0.1431,0.1431,0.1431,0.1431,0.129,0.129,0.129,0.129,-0.234076,15
1.0,22.0,-3.0,0.176,0.176,0.176,0.176,0.1548,0.1548,0.1548,0.1548,-0.361776,13
1.0,22.0,-2.8,0.2079,0.2079,0.2079,0.2079,0.1783,0.1783,0.1783,0.1783,-0.515395,12
1.0,22.0,-2.6,0.2388,0.2388,0.2388,0.2388,0.1999,0.1999,0.1999,0.1999,-0.694142,11
1.0,22.0,-2.4,0.2689,0.2689,0.2689,0.2689,0.2195,0.2195,0.2195,0.2195,-0.897277,10
1.0,22.0,-2.2,0.2981,0.2981,0.2981,0.2981,0.2375,0.2375,0.2375,0.2375,-1.124103,9
1.0,22.0,-2.0,0.3265,0.3265,0.3265,0.3265,0.2538,0.2538,0.2538,0.2538,-1.37396,9
1.0,22.0,-1.8,0.3541,0.3541,0.3541,0.3541,0.2686,0.2686,0.2686,0.2686,-1.646228,8
1.0,22.0,-1.6,0.381,0.381,0.381,0.381,0.282,0.282,0.282,0.282,-1.940315,8
1.0,22.0,-1.4,0.4072,0.4072,0.4072,0.4072,0.2941,0.2941,0.2941,0.2941,-2.255659,8
1.0,22.0,-1.2,0.4328,0.4328,0.4328,0.4328,0.3049,0.3049,0.3049,0.3049,-2.591725,8
1.0,22.0,-1.0,0.4578,0.4578,0.4578,0.4578,0.3144,0.3144,0.3144,0.3144,-2.948001,8
1.0,22.0,-0.8,0.4821,0.4821,0.4821,0.4821,0.3228,0.3228,0.3228,0.3228,-3.323996,7
