tx,U,mu,rho0,rho1,rho2,rho3,phi0_sq,phi1_sq,phi2_sq,phi3_sq,E0,iters
1.0,65.0,72.8,1.9243,1.9243,1.9243,1.9243,0.2148,0.2148,0.2148,0.2148,-323.39112,24
1.0,65.0,73.0,1.9337,1.9337,1.9337,1.9337,0.1917,0.1917,0.1917,0.1917,-324.93431,26
1.0,65.0,73.2,1.943,1.943,1.943,1.943,0.1678,0.1678,0.1678,0.1678,-326.485002,29
1.0,65.0,73.4,1.9523,1.9523,1.9523,1.9523,0.1431,0.1431,0.1431,0.1431,-328.043142,33
1.0,65.0,73.6,1.9615,1.9615,1.9615,1.9615,0.1176,0.1176,0.1176,0.1176,-329.608676,37
1.0,65.0,73.8,1.9706,1.9706,1.9706,1.9706,0.0914,0.0914,0.0914,0.0914,-331.181546,31
1.0,65.0,74.0,1.9797,1.9797,1.9797,1.9797,0.0644,0.0644,0.0644,0.0644,-332.761694,62
1.0,65.0,74.2,1.9887,1.9887,1.9887,1.9887,0.0366,0.0366,0.0366,0.0366,-334.349056,109
1.0,65.0,74.4,1.9976,1.9976,1.9976,1.9976,0.008,0.008,0.008,0.008,-335.943568,395
1.0,65.0,74.6,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-337.543303,369
1.0,65.0,74.8,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-339.143303,182
1.0,65.0,75.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-340.743303,126
1.0,65.0,75.2,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-342.343303,97
1.0,65.0,75.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-343.943303,81
1.0,65.0,75.6,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-345.543303,69
1.0,65.0,75.8,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-347.143303,61
1.0,65.0,76.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-348.743303,55
1.0,65.0,76.2,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-350.343303,50
1.0,65.0,76.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-351.943303,46
1.0,65.0,76.6,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-353.543303,43
1.0,65.0,76.8,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-355.143303,41
1.0,65.0,77.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-356.743303,38
1.0,65.0,77.2,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-358.343303,36
1.0,65.0,77.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-359.943303,35
1.0,65.0,77.6,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-361.543303,33
1.0,65.0,77.8,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-363.143303,32
1.0,65.0,78.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-364.743303,31
1.0,65.0,78.2,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-366.343303,30
1.0,65.0,78.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-367.943303,29
1.0,65.0,78.6,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-369.543303,28
1.0,65.0,78.8,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-371.143303,27
1.0,65.0,79.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-372.743303,26
1.0,65.0,79.2,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-374.343303,26
1.0,65.0,79.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-375.943303,25
1.0,65.0,79.6,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-377.543303,25
1.0,65.0,79.8,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-379.143303,24
1.0,65.0,80.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-380.743303,24
1.0,65.0,80.2,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-382.343303,23
1.0,65.0,80.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-383.943303,23
1.0,65.0,80.6,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-385.543303,22
1.0,65.0,80.8,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-387.143303,22
1.0,65.0,81.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-388.743303,22
1.0,65.0,81.2,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-390.343303,21
1.0,65.0,81.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-391.943303,21
1.0,65.0,81.6,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-393.543303,21
1.0,65.0,81.8,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-395.143303,20
1.0,65.0,82.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-396.743303,20
1.0,65.0,82.2,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-398.343303,20
1.0,65.0,82.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-399.943303,20
1.0,65.0,82.6,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-401.543303,19
1.0,65.0,82.8,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-403.143303,19
1.0,65.0,83.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-404.743303,19
1.0,65.0,83.2,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-406.343303,19
1.0,65.0,83.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-407.943303,19
1.0,65.0,83.6,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-409.543303,18
1.0,65.0,83.8,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-411.143303,18
1.0,65.0,84.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-412.743303,18
1.0,65.0,84.2,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-414.343303,18
1.0,65.0,84.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-415.943303,18
1.0,65.0,84.6,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-417.543303,18
1.0,65.0,84.8,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-419.143303,18
1.0,65.0,85.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-420.743303,18
1.0,65.0,85.2,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-422.343303,17
1.0,65.0,85.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-423.943303,17
1.0,65.0,85.6,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-425.543303,17
1.0,65.0,85.8,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-427.143303,17
1.0,65.0,86.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-428.743303,17
1.0,65.0,86.2,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-430.343303,17
1.0,65.0,86.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-431.943303,17
1.0,65.0,86.6,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-433.543303,17
1.0,65.0,86.8,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-435.143303,17
1.0,65.0,87.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-436.743303,17
1.0,65.0,87.2,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-438.343303,16
1.0,65.0,87.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-439.943303,16
1.0,65.0,87.6,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-441.543303,16
1.0,65.0,87.8,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-443.143303,16
1.0,65.0,88.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-444.743303,16
1.0,65.0,88.2,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-446.343303,16
1.0,65.0,88.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-447.943303,16
1.0,65.0,88.6,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-449.543303,16
1.0,65.0,88.8,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-451.143303,16
1.0,65.0,89.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-452.743303,16
1.0,65.0,89.2,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-454.343303,16
1.0,65.0,89.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-455.943303,16
1.0,65.0,89.6,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-457.543303,16
1.0,65.0,89.8,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-459.143303,16
1.0,65.0,90.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-460.743303,16
1.0,65.0,90.2,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-462.343303,16
1.0,65.0,90.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-463.943303,16
1.0,65.0,90.6,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-465.543303,16
1.0,65.0,90.8,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-467.143303,16
1.0,65.0,91.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-468.743303,16
1.0,65.0,91.2,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-470.343303,16
1.0,65.0,91.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-471.943303,16
1.0,65.0,91.6,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-473.543303,15
1.0,65.0,91.8,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-475.143303,15
1.0,65.0,92.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-476.743303,15
1.0,65.0,92.2,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-478.343303,15
1.0,65.0,92.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-479.943303,15
1.0,65.0,92.6,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-481.543303,15
1.0,65.0,92.8,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-483.143303,15
1.0,65.0,93.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-484.743303,15
1.0,65.0,93.2,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-486.343303,15
1.0,65.0,93.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-487.943303,15
1.0,65.0,93.6,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-489.543303,15
1.0,65.0,93.8,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-491.143303,15
1.0,65.0,94.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-492.743303,15
1.0,65.0,94.2,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-494.343303,15
1.0,65.0,94.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-495.943303,15
1.0,65.0,94.6,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-497.543303,15
1.0,65.0,94.8,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-499.143303,15
1.0,65.0,95.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-500.743303,15
1.0,65.0,95.2,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-502.343303,15
1.0,65.0,95.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-503.943303,15
1.0,65.0,95.6,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-505.543303,15
1.0,65.0,95.8,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-507.143303,15
1.0,65.0,96.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-508.743303,15
1.0,65.0,96.2,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-510.343303,15
1.0,65.0,96.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-511.943303,15
1.0,65.0,96.6,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-513.543303,15
1.0,65.0,96.8,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-515.143303,16
1.0,65.0,97.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-516.743303,16
1.0,65.0,97.2,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-518.343303,16
1.0,65.0,97.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-519.943303,16
1.0,65.0,97.6,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-521.543303,16
1.0,65.0,97.8,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-523.143303,16
1.0,65.0,98.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-524.743303,16
1.0,65.0,98.2,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-526.343303,16
1.0,65.0,98.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-527.943303,16
1.0,65.0,98.6,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-529.543303,16
1.0,65.0,98.8,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-531.143303,16
1.0,65.0,99.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-532.743303,16
1.0,65.0,99.2,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-534.343303,16
1.0,65.0,99.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-535.943303,16
1.0,65.0,99.6,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-537.543303,16
1.0,65.0,99.8,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-539.143303,16
1.0,66.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
1.0,66.0,-4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
1.0,66.0,-4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
1.0,66.0,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
1.0,66.0,-4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102
1.0,66.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3428
1.0,66.0,-3.8,0.0318,0.0318,0.0318,0.0318,0.0308,0.0308,0.0308,0.0308,-0.012769,48
1.0,66.0,-3.6,0.0628,0.0628,0.0628,0.0628,0.0589,0.0589,0.0589,0.0589,-0.050641,25
1.0,66.0,-3.4,0.093,0.093,0.093,0.093,0.0846,0.0846,0.0846,0.0846,-0.112977,15
1.0,66.0,-3.2,0.1224,0.1224,0.1224,0.1224,0.1079,0.1079,0.1079,0.1079,-0.199159,14
1.0,66.0,-3.0,0.1511,0.1511,0.1511,0.1511,0.1291,0.1291,0.1291,0.1291,-0.308596,12
1.0,66.0,-2.8,0.1791,0.1791,0.1791,0.1791,0.1483,0.1483,0.1483,0.1483,-0.440727,11
1.0,66.0,-2.6,0.2065,0.2065,0.2065,0.2065,0.1656,0.1656,0.1656,0.1656,-0.595024,10
1.0,66.0,-2.4,0.2333,0.2333,0.2333,0.2333,0.1813,0.1813,0.1813,0.1813,-0.770995,9
1.0,66.0,-2.2,0.2596,0.2596,0.2596,0.2596,0.1953,0.1953,0.1953,0.1953,-0.968181,8
1.0,66.0,-2.0,0.2853,0.2853,0.2853,0.2853,0.2079,0.2079,0.2079,0.2079,-1.186157,8
1.0,66.0,-1.8,0.3106,0.3106,0.3106,0.3106,0.2191,0.2191,0.2191,0.2191,-1.424528,8
1.0,66.0,-1.6,0.3354,0.3354,0.3354,0.3354,0.229,0.229,0.229,0.229,-1.682926,7
1.0,66.0,-1.4,0.3598,0.3598,0.3598,0.3598,0.2376,0.2376,0.2376,0.2376,-1.961011,7
1.0,66.0,-1.2,0.3838,0.3838,0.3838,0.3838,0.245,0.245,0.245,0.245,-2.258465,7
1.0,66.0,-1.0,0.4075,0.4075,0.4075,0.4075,0.2514,0.2514,0.2514,0.2514,-2.574995,7
1.0,66.0,-0.8,0.4308,0.4308,0.4308,0.4308,0.2566,0.2566,0.2566,0.2566,-2.910331,6
1.0,66.0,-0.6,0.4539,0.4539,0.4539,0.4539,0.2608,0.2608,0.2608,0.2608,-3.264227,6
1.0,66.0,-0.4,0.4767,0.4767,0.4767,0.4767,0.264,0.264,0.264,0.264,-3.636462,6
1.0,66.0,-0.2,0.4992,0.4992,0.4992,0.4992,0.2662,0.2662,0.2662,0.2662,-4.026843,6
1.0,66.0,0.0,0.5216,0.5216,0.5216,0.5216,0.2674,0.2674,0.2674,0.2674,-4.435198,6
1.0,66.0,0.2,0.5438,0.5438,0.5438,0.5438,0.2677,0.2677,0.2677,0.2677,-4.861386,6
1.0,66.0,0.4,0.5659,0.5659,0.5659,0.5659,0.267,0.267,0.267,0.267,-5.305284,6
1.0,66.0,0.6,0.5879,0.5879,0.5879,0.5879,0.2653,0.2653,0.2653,0.2653,-5.766794,6
1.0,66.0,0.8,0.6097,0.6097,0.6097,0.6097,0.2626,0.2626,0.2626,0.2626,-6.245835,6
1.0,66.0,1.0,0.6315,0.6315,0.6315,0.6315,0.2589,0.2589,0.2589,0.2589,-6.742342,7
1.0,66.0,1.2,0.6533,0.6533,0.6533,0.6533,0.2541,0.2541,0.2541,0.2541,-7.256265,7
1.0,66.0,1.4,0.675,0.675,0.675,0.675,0.2482,0.2482,0.2482,0.2482,-7.787563,7
1.0,66.0,1.6,0.6966,0.6966,0.6966,0.6966,0.2412,0.2412,0.2412,0.2412,-8.336209,7
1.0,66.0,1.8,0.7183,0.7183,0.7183,0.7183,0.2331,0.2331,0.2331,0.2331,-8.902182,8
1.0,66.0,2.0,0.7399,0.7399,0.7399,0.7399,0.2238,0.2238,0.2238,0.2238,-9.485473,8
1.0,66.0,2.2,0.7616,0.7616,0.7616,0.7616,0.2132,0.2132,0.2132,0.2132,-10.086081,9
1.0,66.0,2.4,0.7833,0.7833,0.7833,0.7833,0.2013,0.2013,0.2013,0.2013,-10.704013,9
1.0,66.0,2.6,0.8049,0.8049,0.8049,0.8049,0.1881,0.1881,0.1881,0.1881,-11.339289,10
1.0,66.0,2.8,0.8267,0.8267,0.8267,0.8267,0.1734,0.1734,0.1734,0.1734,-11.991932,11
1.0,66.0,3.0,0.8484,0.8484,0.8484,0.8484,0.1573,0.1573,0.1573,0.1573,-12.661978,12
1.0,66.0,3.2,0.8703,0.8703,0.8703,0.8703,0.1396,0.1396,0.1396,0.1396,-13.349464,13
1.0,66.0,3.4,0.8922,0.8922,0.8922,0.8922,0.1203,0.1203,0.1203,0.1203,-14.054435,15
1.0,66.0,3.6,0.9141,0.9141,0.9141,0.9141,0.0993,0.0993,0.0993,0.0993,-14.776936,16
1.0,66.0,3.8,0.9361,0.9361,0.9361,0.9361,0.0765,0.0765,0.0765,0.0765,-15.517012,21
1.0,66.0,4.0,0.9581,0.9581,0.9581,0.9581,0.0519,0.0519,0.0519,0.0519,-16.274704,34
1.0,66.0,4.2,0.9802,0.9802,0.9802,0.9802,0.0254,0.0254,0.0254,0.0254,-17.050049,67
1.0,66.0,4.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-17.842977,764
1.0,66.0,4.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-18.642977,119
1.0,66.0,4.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-19.442977,71
1.0,66.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-20.242977,53
1.0,66.0,5.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-21.042977,43
1.0,66.0,5.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-21.842977,37
1.0,66.0,5.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-22.642977,32
1.0,66.0,5.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-23.442977,29
1.0,66.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-24.242977,27
1.0,66.0,6.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-25.042977,25
1.0,66.0,6.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-25.842977,23
1.0,66.0,6.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-26.642977,22
1.0,66.0,6.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-27.442977,21
1.0,66.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-28.242977,20
1.0,66.0,7.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-29.042977,19
1.0,66.0,7.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-29.842977,18
1.0,66.0,7.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-30.642977,18
1.0,66.0,7.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-31.442977,17
1.0,66.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-32.242977,17
1.0,66.0,8.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-33.042977,16
1.0,66.0,8.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-33.842977,16
1.0,66.0,8.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-34.642977,15
1.0,66.0,8.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-35.442977,15
1.0,66.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-36.242977,15
1.0,66.0,9.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-37.042977,14
1.0,66.0,9.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-37.842977,14
1.0,66.0,9.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-38.642977,14
1.0,66.0,9.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-39.442977,14
1.0,66.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-40.242977,13
1.0,66.0,10.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-41.042977,13
1.0,66.0,10.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-41.842977,13
1.0,66.0,10.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-42.642977,13
1.0,66.0,10.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-43.442977,13
1.0,66.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-44.242977,13
1.0,66.0,11.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-45.042977,12
1.0,66.0,11.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-45.842977,12
1.0,66.0,11.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-46.642977,12
1.0,66.0,11.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-47.442977,12
1.0,66.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-48.242977,12
1.0,66.0,12.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-49.042977,12
1.0,66.0,12.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-49.842977,12
1.0,66.0,12.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-50.642977,12
1.0,66.0,12.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-51.442977,12
1.0,66.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-52.242977,11
1.0,66.0,13.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-53.042977,11
1.0,66.0,13.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-53.842977,11
1.0,66.0,13.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-54.642977,11
1.0,66.0,13.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-55.442977,11
1.0,66.0,14.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-56.242977,11
1.0,66.0,14.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-57.042977,11
1.0,66.0,14.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-57.842977,11
1.0,66.0,14.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-58.642977,11
1.0,66.0,14.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-59.442977,11
1.0,66.0,15.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-60.242977,11
1.0,66.0,15.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-61.042977,11
1.0,66.0,15.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-61.842977,11
1.0,66.0,15.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-62.642977,11
1.0,66.0,15.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-63.442977,11
1.0,66.0,16.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-64.242977,10
1.0,66.0,16.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-65.042977,10
1.0,66.0,16.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-65.842977,10
1.0,66.0,16.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-66.642977,10
1.0,66.0,16.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-67.442977,10
1.0,66.0,17.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-68.242977,10
1.0,66.0,17.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-69.042977,10
1.0,66.0,17.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-69.842977,10
1.0,66.0,17.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-70.642977,10
1.0,66.0,17.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-71.442977,10
1.0,66.0,18.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-72.242977,10
1.0,66.0,18.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-73.042977,10
1.0,66.0,18.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-73.842977,10
1.0,66.0,18.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-74.642977,10
1.0,66.0,18.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-75.442977,10
1.0,66.0,19.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-76.242977,10
1.0,66.0,19.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-77.042977,10
1.0,66.0,19.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-77.842977,10
1.0,66.0,19.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-78.642977,10
