t,Ubar,Mubar,Density,Phi2,Energy,Iters
1.000000,5.830000,35.570000,5.000000,0.000000,-119.550000,14
1.000000,5.830000,35.580000,5.000000,0.000000,-119.600000,14
1.000000,5.830000,35.590000,5.000000,0.000000,-119.650000,14
1.000000,5.830000,35.600000,5.000000,0.000000,-119.700000,14
1.000000,5.830000,35.610000,5.000000,0.000000,-119.750000,13
1.000000,5.830000,35.620000,5.000000,0.000000,-119.800000,13
1.000000,5.830000,35.630000,5.000000,0.000000,-119.850000,13
1.000000,5.830000,35.640000,5.000000,0.000000,-119.900000,13
1.000000,5.830000,35.650000,5.000000,0.000000,-119.950000,13
1.000000,5.830000,35.660000,5.000000,0.000000,-120.000000,13
1.000000,5.830000,35.670000,5.000000,0.000000,-120.050000,13
1.000000,5.830000,35.680000,5.000000,0.000000,-120.100000,13
1.000000,5.830000,35.690000,5.000000,0.000000,-120.150000,13
1.000000,5.830000,35.700000,5.000000,0.000000,-120.200000,13
1.000000,5.830000,35.710000,5.000000,0.000000,-120.250000,13
1.000000,5.830000,35.720000,5.000000,0.000000,-120.300000,13
1.000000,5.830000,35.730000,5.000000,0.000000,-120.350000,13
1.000000,5.830000,35.740000,5.000000,0.000000,-120.400000,13
1.000000,5.830000,35.750000,5.000000,0.000000,-120.450000,13
1.000000,5.830000,35.760000,5.000000,0.000000,-120.500000,13
1.000000,5.830000,35.770000,5.000000,0.000000,-120.550000,13
1.000000,5.830000,35.780000,5.000000,0.000000,-120.600000,13
1.000000,5.830000,35.790000,5.000000,0.000000,-120.650000,13
1.000000,5.830000,35.800000,5.000000,0.000000,-120.700000,13
1.000000,5.830000,35.810000,5.000000,0.000000,-120.750000,13
1.000000,5.830000,35.820000,5.000000,0.000000,-120.800000,13
1.000000,5.830000,35.830000,5.000000,0.000000,-120.850000,13
1.000000,5.830000,35.840000,5.000000,0.000000,-120.900000,13
1.000000,5.830000,35.850000,5.000000,0.000000,-120.950000,13
1.000000,5.830000,35.860000,5.000000,0.000000,-121.000000,13
1.000000,5.830000,35.870000,5.000000,0.000000,-121.050000,13
1.000000,5.830000,35.880000,5.000000,0.000000,-121.100000,13
1.000000,5.830000,35.890000,5.000000,0.000000,-121.150000,13
1.000000,5.830000,35.900000,5.000000,0.000000,-121.200000,13
1.000000,5.830000,35.910000,5.000000,0.000000,-121.250000,13
1.000000,5.830000,35.920000,5.000000,0.000000,-121.300000,13
1.000000,5.830000,35.930000,5.000000,0.000000,-121.350000,13
1.000000,5.830000,35.940000,5.000000,0.000000,-121.400000,13
1.000000,5.830000,35.950000,5.000000,0.000000,-121.450000,13
1.000000,5.830000,35.960000,5.000000,0.000000,-121.500000,13
1.000000,5.830000,35.970000,5.000000,0.000000,-121.550000,13
1.000000,5.830000,35.980000,5.000000,0.000000,-121.600000,13
1.000000,5.830000,35.990000,5.000000,0.000000,-121.650000,13
1.000000,5.830000,36.000000,5.000000,0.000000,-121.700000,13
1.000000,5.830000,36.010000,5.000000,0.000000,-121.750000,13
1.000000,5.830000,36.020000,5.000000,0.000000,-121.800000,13
1.000000,5.830000,36.030000,5.000000,0.000000,-121.850000,13
1.000000,5.830000,36.040000,5.000000,0.000000,-121.900000,13
1.000000,5.830000,36.050000,5.000000,0.000000,-121.950000,13
1.000000,5.830000,36.060000,5.000000,0.000000,-122.000000,13
1.000000,5.830000,36.070000,5.000000,0.000000,-122.050000,13
1.000000,5.830000,36.080000,5.000000,0.000000,-122.100000,13
1.000000,5.830000,36.090000,5.000000,0.000000,-122.150000,13
1.000000,5.830000,36.100000,5.000000,0.000000,-122.200000,13
1.000000,5.830000,36.110000,5.000000,0.000000,-122.250000,13
1.000000,5.830000,36.120000,5.000000,0.000000,-122.300000,13
1.000000,5.830000,36.130000,5.000000,0.000000,-122.350000,13
1.000000,5.830000,36.140000,5.000000,0.000000,-122.400000,13
1.000000,5.830000,36.150000,5.000000,0.000000,-122.450000,13
1.000000,5.830000,36.160000,5.000000,0.000000,-122.500000,13
1.000000,5.830000,36.170000,5.000000,0.000000,-122.550000,13
1.000000,5.830000,36.180000,5.000000,0.000000,-122.600000,13
1.000000,5.830000,36.190000,5.000000,0.000000,-122.650000,13
1.000000,5.830000,36.200000,5.000000,0.000000,-122.700000,13
1.000000,5.830000,36.210000,5.000000,0.000000,-122.750000,13
1.000000,5.830000,36.220000,5.000000,0.000000,-122.800000,13
1.000000,5.830000,36.230000,5.000000,0.000000,-122.850000,13
1.000000,5.830000,36.240000,5.000000,0.000000,-122.900000,13
1.000000,5.830000,36.250000,5.000000,0.000000,-122.950000,13
1.000000,5.830000,36.260000,5.000000,0.000000,-123.000000,13
1.000000,5.830000,36.270000,5.000000,0.000000,-123.050000,13
1.000000,5.830000,36.280000,5.000000,0.000000,-123.100000,13
1.000000,5.830000,36.290000,5.000000,0.000000,-123.150000,13
1.000000,5.830000,36.300000,5.000000,0.000000,-123.200000,13
1.000000,5.830000,36.310000,5.000000,0.000000,-123.250000,13
1.000000,5.830000,36.320000,5.000000,0.000000,-123.300000,13
1.000000,5.830000,36.330000,5.000000,0.000000,-123.350000,13
1.000000,5.830000,36.340000,5.000000,0.000000,-123.400000,13
1.000000,5.830000,36.350000,5.000000,0.000000,-123.450000,13
1.000000,5.830000,36.360000,5.000000,0.000000,-123.500000,13
1.000000,5.830000,36.370000,5.000000,0.000000,-123.550000,13
1.000000,5.830000,36.380000,5.000000,0.000000,-123.600000,13
1.000000,5.830000,36.390000,5.000000,0.000000,-123.650000,13
1.000000,5.830000,36.400000,5.000000,0.000000,-123.700000,13
1.000000,5.830000,36.410000,5.000000,0.000000,-123.750000,13
1.000000,5.830000,36.420000,5.000000,0.000000,-123.800000,13
1.000000,5.830000,36.430000,5.000000,0.000000,-123.850000,13
1.000000,5.830000,36.440000,5.000000,0.000000,-123.900000,13
1.000000,5.830000,36.450000,5.000000,0.000000,-123.950000,13
1.000000,5.830000,36.460000,5.000000,0.000000,-124.000000,13
1.000000,5.830000,36.470000,5.000000,0.000000,-124.050000,13
1.000000,5.830000,36.480000,5.000000,0.000000,-124.100000,13
1.000000,5.830000,36.490000,5.000000,0.000000,-124.150000,13
1.000000,5.830000,36.500000,5.000000,0.000000,-124.200000,13
1.000000,5.830000,36.510000,5.000000,0.000000,-124.250000,13
1.000000,5.830000,36.520000,5.000000,0.000000,-124.300000,13
1.000000,5.830000,36.530000,5.000000,0.000000,-124.350000,13
1.000000,5.830000,36.540000,5.000000,0.000000,-124.400000,13
1.000000,5.830000,36.550000,5.000000,0.000000,-124.450000,13
1.000000,5.830000,36.560000,5.000000,0.000000,-124.500000,13
1.000000,5.830000,36.570000,5.000000,0.000000,-124.550000,13
1.000000,5.830000,36.580000,5.000000,0.000000,-124.600000,13
1.000000,5.830000,36.590000,5.000000,0.000000,-124.650000,13
1.000000,5.830000,36.600000,5.000000,0.000000,-124.700000,13
1.000000,5.830000,36.610000,5.000000,0.000000,-124.750000,13
1.000000,5.830000,36.620000,5.000000,0.000000,-124.800000,12
1.000000,5.830000,36.630000,5.000000,0.000000,-124.850000,12
1.000000,5.830000,36.640000,5.000000,0.000000,-124.900000,12
1.000000,5.830000,36.650000,5.000000,0.000000,-124.950000,12
1.000000,5.830000,36.660000,5.000000,0.000000,-125.000000,12
1.000000,5.830000,36.670000,5.000000,0.000000,-125.050000,12
1.000000,5.830000,36.680000,5.000000,0.000000,-125.100000,12
1.000000,5.830000,36.690000,5.000000,0.000000,-125.150000,12
1.000000,5.830000,36.700000,5.000000,0.000000,-125.200000,12
1.000000,5.830000,36.710000,5.000000,0.000000,-125.250000,12
1.000000,5.830000,36.720000,5.000000,0.000000,-125.300000,12
1.000000,5.830000,36.730000,5.000000,0.000000,-125.350000,12
1.000000,5.830000,36.740000,5.000000,0.000000,-125.400000,12
1.000000,5.830000,36.750000,5.000000,0.000000,-125.450000,12
1.000000,5.830000,36.760000,5.000000,0.000000,-125.500000,12
1.000000,5.830000,36.770000,5.000000,0.000000,-125.550000,12
1.000000,5.830000,36.780000,5.000000,0.000000,-125.600000,12
1.000000,5.830000,36.790000,5.000000,0.000000,-125.650000,12
1.000000,5.830000,36.800000,5.000000,0.000000,-125.700000,12
1.000000,5.830000,36.810000,5.000000,0.000000,-125.750000,12
1.000000,5.830000,36.820000,5.000000,0.000000,-125.800000,12
1.000000,5.830000,36.830000,5.000000,0.000000,-125.850000,12
1.000000,5.830000,36.840000,5.000000,0.000000,-125.900000,12
1.000000,5.830000,36.850000,5.000000,0.000000,-125.950000,12
1.000000,5.830000,36.860000,5.000000,0.000000,-126.000000,12
1.000000,5.830000,36.870000,5.000000,0.000000,-126.050000,12
1.000000,5.830000,36.880000,5.000000,0.000000,-126.100000,12
1.000000,5.830000,36.890000,5.000000,0.000000,-126.150000,12
1.000000,5.830000,36.900000,5.000000,0.000000,-126.200000,12
1.000000,5.830000,36.910000,5.000000,0.000000,-126.250000,12
1.000000,5.830000,36.920000,5.000000,0.000000,-126.300000,12
1.000000,5.830000,36.930000,5.000000,0.000000,-126.350000,12
1.000000,5.830000,36.940000,5.000000,0.000000,-126.400000,12
1.000000,5.830000,36.950000,5.000000,0.000000,-126.450000,12
1.000000,5.830000,36.960000,5.000000,0.000000,-126.500000,12
1.000000,5.830000,36.970000,5.000000,0.000000,-126.550000,12
1.000000,5.830000,36.980000,5.000000,0.000000,-126.600000,12
1.000000,5.830000,36.990000,5.000000,0.000000,-126.650000,12
1.000000,5.830000,37.000000,5.000000,0.000000,-126.700000,12
1.000000,5.830000,37.010000,5.000000,0.000000,-126.750000,12
1.000000,5.830000,37.020000,5.000000,0.000000,-126.800000,12
1.000000,5.830000,37.030000,5.000000,0.000000,-126.850000,12
1.000000,5.830000,37.040000,5.000000,0.000000,-126.900000,12
1.000000,5.830000,37.050000,5.000000,0.000000,-126.950000,12
1.000000,5.830000,37.060000,5.000000,0.000000,-127.000000,12
1.000000,5.830000,37.070000,5.000000,0.000000,-127.050000,12
1.000000,5.830000,37.080000,5.000000,0.000000,-127.100000,12
1.000000,5.830000,37.090000,5.000000,0.000000,-127.150000,12
1.000000,5.830000,37.100000,5.000000,0.000000,-127.200000,12
1.000000,5.830000,37.110000,5.000000,0.000000,-127.250000,12
1.000000,5.830000,37.120000,5.000000,0.000000,-127.300000,12
1.000000,5.830000,37.130000,5.000000,0.000000,-127.350000,12
1.000000,5.830000,37.140000,5.000000,0.000000,-127.400000,12
1.000000,5.830000,37.150000,5.000000,0.000000,-127.450000,12
1.000000,5.830000,37.160000,5.000000,0.000000,-127.500000,12
1.000000,5.830000,37.170000,5.000000,0.000000,-127.550000,12
1.000000,5.830000,37.180000,5.000000,0.000000,-127.600000,12
1.000000,5.830000,37.190000,5.000000,0.000000,-127.650000,12
1.000000,5.830000,37.200000,5.000000,0.000000,-127.700000,12
1.000000,5.830000,37.210000,5.000000,0.000000,-127.750000,12
1.000000,5.830000,37.220000,5.000000,0.000000,-127.800000,12
1.000000,5.830000,37.230000,5.000000,0.000000,-127.850000,12
1.000000,5.830000,37.240000,5.000000,0.000000,-127.900000,12
1.000000,5.830000,37.250000,5.000000,0.000000,-127.950000,12
1.000000,5.830000,37.260000,5.000000,0.000000,-128.000000,12
1.000000,5.830000,37.270000,5.000000,0.000000,-128.050000,12
1.000000,5.830000,37.280000,5.000000,0.000000,-128.100000,12
1.000000,5.830000,37.290000,5.000000,0.000000,-128.150000,12
1.000000,5.830000,37.300000,5.000000,0.000000,-128.200000,12
1.000000,5.830000,37.310000,5.000000,0.000000,-128.250000,12
1.000000,5.830000,37.320000,5.000000,0.000000,-128.300000,12
1.000000,5.830000,37.330000,5.000000,0.000000,-128.350000,12
1.000000,5.830000,37.340000,5.000000,0.000000,-128.400000,12
1.000000,5.830000,37.350000,5.000000,0.000000,-128.450000,12
1.000000,5.830000,37.360000,5.000000,0.000000,-128.500000,12
1.000000,5.830000,37.370000,5.000000,0.000000,-128.550000,12
1.000000,5.830000,37.380000,5.000000,0.000000,-128.600000,12
1.000000,5.830000,37.390000,5.000000,0.000000,-128.650000,12
1.000000,5.830000,37.400000,5.000000,0.000000,-128.700000,12
1.000000,5.830000,37.410000,5.000000,0.000000,-128.750000,12
1.000000,5.830000,37.420000,5.000000,0.000000,-128.800000,12
1.000000,5.830000,37.430000,5.000000,0.000000,-128.850000,12
1.000000,5.830000,37.440000,5.000000,0.000000,-128.900000,12
1.000000,5.830000,37.450000,5.000000,0.000000,-128.950000,12
1.000000,5.830000,37.460000,5.000000,0.000000,-129.000000,12
1.000000,5.830000,37.470000,5.000000,0.000000,-129.050000,12
1.000000,5.830000,37.480000,5.000000,0.000000,-129.100000,12
1.000000,5.830000,37.490000,5.000000,0.000000,-129.150000,12
1.000000,5.830000,37.500000,5.000000,0.000000,-129.200000,12
1.000000,5.830000,37.510000,5.000000,0.000000,-129.250000,12
1.000000,5.830000,37.520000,5.000000,0.000000,-129.300000,12
1.000000,5.830000,37.530000,5.000000,0.000000,-129.350000,12
1.000000,5.830000,37.540000,5.000000,0.000000,-129.400000,12
1.000000,5.830000,37.550000,5.000000,0.000000,-129.450000,12
1.000000,5.830000,37.560000,5.000000,0.000000,-129.500000,12
1.000000,5.830000,37.570000,5.000000,0.000000,-129.550000,12
1.000000,5.830000,37.580000,5.000000,0.000000,-129.600000,12
1.000000,5.830000,37.590000,5.000000,0.000000,-129.650000,12
1.000000,5.830000,37.600000,5.000000,0.000000,-129.700000,12
1.000000,5.830000,37.610000,5.000000,0.000000,-129.750000,12
1.000000,5.830000,37.620000,5.000000,0.000000,-129.800000,12
1.000000,5.830000,37.630000,5.000000,0.000000,-129.850000,12
1.000000,5.830000,37.640000,5.000000,0.000000,-129.900000,12
1.000000,5.830000,37.650000,5.000000,0.000000,-129.950000,12
1.000000,5.830000,37.660000,5.000000,0.000000,-130.000000,12
1.000000,5.830000,37.670000,5.000000,0.000000,-130.050000,12
1.000000,5.830000,37.680000,5.000000,0.000000,-130.100000,12
1.000000,5.830000,37.690000,5.000000,0.000000,-130.150000,12
1.000000,5.830000,37.700000,5.000000,0.000000,-130.200000,12
1.000000,5.830000,37.710000,5.000000,0.000000,-130.250000,12
1.000000,5.830000,37.720000,5.000000,0.000000,-130.300000,12
1.000000,5.830000,37.730000,5.000000,0.000000,-130.350000,12
1.000000,5.830000,37.740000,5.000000,0.000000,-130.400000,12
1.000000,5.830000,37.750000,5.000000,0.000000,-130.450000,12
1.000000,5.830000,37.760000,5.000000,0.000000,-130.500000,12
1.000000,5.830000,37.770000,5.000000,0.000000,-130.550000,12
1.000000,5.830000,37.780000,5.000000,0.000000,-130.600000,12
1.000000,5.830000,37.790000,5.000000,0.000000,-130.650000,12
1.000000,5.830000,37.800000,5.000000,0.000000,-130.700000,12
1.000000,5.830000,37.810000,5.000000,0.000000,-130.750000,12
1.000000,5.830000,37.820000,5.000000,0.000000,-130.800000,12
1.000000,5.830000,37.830000,5.000000,0.000000,-130.850000,12
1.000000,5.830000,37.840000,5.000000,0.000000,-130.900000,12
1.000000,5.830000,37.850000,5.000000,0.000000,-130.950000,12
1.000000,5.830000,37.860000,5.000000,0.000000,-131.000000,12
1.000000,5.830000,37.870000,5.000000,0.000000,-131.050000,12
1.000000,5.830000,37.880000,5.000000,0.000000,-131.100000,12
1.000000,5.830000,37.890000,5.000000,0.000000,-131.150000,12
1.000000,5.830000,37.900000,5.000000,0.000000,-131.200000,12
1.000000,5.830000,37.910000,5.000000,0.000000,-131.250000,12
1.000000,5.830000,37.920000,5.000000,0.000000,-131.300000,11
1.000000,5.830000,37.930000,5.000000,0.000000,-131.350000,11
1.000000,5.830000,37.940000,5.000000,0.000000,-131.400000,11
1.000000,5.830000,37.950000,5.000000,0.000000,-131.450000,11
1.000000,5.830000,37.960000,5.000000,0.000000,-131.500000,11
1.000000,5.830000,37.970000,5.000000,0.000000,-131.550000,11
1.000000,5.830000,37.980000,5.000000,0.000000,-131.600000,11
1.000000,5.830000,37.990000,5.000000,0.000000,-131.650000,11
1.000000,5.830000,38.000000,5.000000,0.000000,-131.700000,11
1.000000,5.830000,38.010000,5.000000,0.000000,-131.750000,11
1.000000,5.830000,38.020000,5.000000,0.000000,-131.800000,11
1.000000,5.830000,38.030000,5.000000,0.000000,-131.850000,11
1.000000,5.830000,38.040000,5.000000,0.000000,-131.900000,11
1.000000,5.830000,38.050000,5.000000,0.000000,-131.950000,11
1.000000,5.830000,38.060000,5.000000,0.000000,-132.000000,11
1.000000,5.830000,38.070000,5.000000,0.000000,-132.050000,11
1.000000,5.830000,38.080000,5.000000,0.000000,-132.100000,11
1.000000,5.830000,38.090000,5.000000,0.000000,-132.150000,11
1.000000,5.830000,38.100000,5.000000,0.000000,-132.200000,11
1.000000,5.830000,38.110000,5.000000,0.000000,-132.250000,11
1.000000,5.830000,38.120000,5.000000,0.000000,-132.300000,11
1.000000,5.830000,38.130000,5.000000,0.000000,-132.350000,11
1.000000,5.830000,38.140000,5.000000,0.000000,-132.400000,11
1.000000,5.830000,38.150000,5.000000,0.000000,-132.450000,11
1.000000,5.830000,38.160000,5.000000,0.000000,-132.500000,11
1.000000,5.830000,38.170000,5.000000,0.000000,-132.550000,11
1.000000,5.830000,38.180000,5.000000,0.000000,-132.600000,11
1.000000,5.830000,38.190000,5.000000,0.000000,-132.650000,11
1.000000,5.830000,38.200000,5.000000,0.000000,-132.700000,11
1.000000,5.830000,38.210000,5.000000,0.000000,-132.750000,11
1.000000,5.830000,38.220000,5.000000,0.000000,-132.800000,11
1.000000,5.830000,38.230000,5.000000,0.000000,-132.850000,11
1.000000,5.830000,38.240000,5.000000,0.000000,-132.900000,11
1.000000,5.830000,38.250000,5.000000,0.000000,-132.950000,11
1.000000,5.830000,38.260000,5.000000,0.000000,-133.000000,11
1.000000,5.830000,38.270000,5.000000,0.000000,-133.050000,11
1.000000,5.830000,38.280000,5.000000,0.000000,-133.100000,11
1.000000,5.830000,38.290000,5.000000,0.000000,-133.150000,11
1.000000,5.830000,38.300000,5.000000,0.000000,-133.200000,11
1.000000,5.830000,38.310000,5.000000,0.000000,-133.250000,11
1.000000,5.830000,38.320000,5.000000,0.000000,-133.300000,11
1.000000,5.830000,38.330000,5.000000,0.000000,-133.350000,11
1.000000,5.830000,38.340000,5.000000,0.000000,-133.400000,11
1.000000,5.830000,38.350000,5.000000,0.000000,-133.450000,11
1.000000,5.830000,38.360000,5.000000,0.000000,-133.500000,11
1.000000,5.830000,38.370000,5.000000,0.000000,-133.550000,11
1.000000,5.830000,38.380000,5.000000,0.000000,-133.600000,11
1.000000,5.830000,38.390000,5.000000,0.000000,-133.650000,11
1.000000,5.830000,38.400000,5.000000,0.000000,-133.700000,11
1.000000,5.830000,38.410000,5.000000,0.000000,-133.750000,11
1.000000,5.830000,38.420000,5.000000,0.000000,-133.800000,11
1.000000,5.830000,38.430000,5.000000,0.000000,-133.850000,11
1.000000,5.830000,38.440000,5.000000,0.000000,-133.900000,11
1.000000,5.830000,38.450000,5.000000,0.000000,-133.950000,11
1.000000,5.830000,38.460000,5.000000,0.000000,-134.000000,11
1.000000,5.830000,38.470000,5.000000,0.000000,-134.050000,11
1.000000,5.830000,38.480000,5.000000,0.000000,-134.100000,11
1.000000,5.830000,38.490000,5.000000,0.000000,-134.150000,11
1.000000,5.830000,38.500000,5.000000,0.000000,-134.200000,11
1.000000,5.830000,38.510000,5.000000,0.000000,-134.250000,11
1.000000,5.830000,38.520000,5.000000,0.000000,-134.300000,11
1.000000,5.830000,38.530000,5.000000,0.000000,-134.350000,11
1.000000,5.830000,38.540000,5.000000,0.000000,-134.400000,11
1.000000,5.830000,38.550000,5.000000,0.000000,-134.450000,11
1.000000,5.830000,38.560000,5.000000,0.000000,-134.500000,11
1.000000,5.830000,38.570000,5.000000,0.000000,-134.550000,11
1.000000,5.830000,38.580000,5.000000,0.000000,-134.600000,11
1.000000,5.830000,38.590000,5.000000,0.000000,-134.650000,11
1.000000,5.830000,38.600000,5.000000,0.000000,-134.700000,11
1.000000,5.830000,38.610000,5.000000,0.000000,-134.750000,11
1.000000,5.830000,38.620000,5.000000,0.000000,-134.800000,11
1.000000,5.830000,38.630000,5.000000,0.000000,-134.850000,11
1.000000,5.830000,38.640000,5.000000,0.000000,-134.900000,11
1.000000,5.830000,38.650000,5.000000,0.000000,-134.950000,11
1.000000,5.830000,38.660000,5.000000,0.000000,-135.000000,11
1.000000,5.830000,38.670000,5.000000,0.000000,-135.050000,11
1.000000,5.830000,38.680000,5.000000,0.000000,-135.100000,11
1.000000,5.830000,38.690000,5.000000,0.000000,-135.150000,11
1.000000,5.830000,38.700000,5.000000,0.000000,-135.200000,11
1.000000,5.830000,38.710000,5.000000,0.000000,-135.250000,11
1.000000,5.830000,38.720000,5.000000,0.000000,-135.300000,11
1.000000,5.830000,38.730000,5.000000,0.000000,-135.350000,11
1.000000,5.830000,38.740000,5.000000,0.000000,-135.400000,11
1.000000,5.830000,38.750000,5.000000,0.000000,-135.450000,11
1.000000,5.830000,38.760000,5.000000,0.000000,-135.500000,11
1.000000,5.830000,38.770000,5.000000,0.000000,-135.550000,11
1.000000,5.830000,38.780000,5.000000,0.000000,-135.600000,11
1.000000,5.830000,38.790000,5.000000,0.000000,-135.650000,11
1.000000,5.830000,38.800000,5.000000,0.000000,-135.700000,11
1.000000,5.830000,38.810000,5.000000,0.000000,-135.750000,11
1.000000,5.830000,38.820000,5.000000,0.000000,-135.800000,11
1.000000,5.830000,38.830000,5.000000,0.000000,-135.850000,11
1.000000,5.830000,38.840000,5.000000,0.000000,-135.900000,11
1.000000,5.830000,38.850000,5.000000,0.000000,-135.950000,11
1.000000,5.830000,38.860000,5.000000,0.000000,-136.000000,11
1.000000,5.830000,38.870000,5.000000,0.000000,-136.050000,11
1.000000,5.830000,38.880000,5.000000,0.000000,-136.100000,11
1.000000,5.830000,38.890000,5.000000,0.000000,-136.150000,11
1.000000,5.830000,38.900000,5.000000,0.000000,-136.200000,11
1.000000,5.830000,38.910000,5.000000,0.000000,-136.250000,11
1.000000,5.830000,38.920000,5.000000,0.000000,-136.300000,11
1.000000,5.830000,38.930000,5.000000,0.000000,-136.350000,11
1.000000,5.830000,38.940000,5.000000,0.000000,-136.400000,11
1.000000,5.830000,38.950000,5.000000,0.000000,-136.450000,11
1.000000,5.830000,38.960000,5.000000,0.000000,-136.500000,11
1.000000,5.830000,38.970000,5.000000,0.000000,-136.550000,11
1.000000,5.830000,38.980000,5.000000,0.000000,-136.600000,11
1.000000,5.830000,38.990000,5.000000,0.000000,-136.650000,11
1.000000,5.830000,39.000000,5.000000,0.000000,-136.700000,11
1.000000,5.830000,39.010000,5.000000,0.000000,-136.750000,11
1.000000,5.830000,39.020000,5.000000,0.000000,-136.800000,11
1.000000,5.830000,39.030000,5.000000,0.000000,-136.850000,11
1.000000,5.830000,39.040000,5.000000,0.000000,-136.900000,11
1.000000,5.830000,39.050000,5.000000,0.000000,-136.950000,11
1.000000,5.830000,39.060000,5.000000,0.000000,-137.000000,11
1.000000,5.830000,39.070000,5.000000,0.000000,-137.050000,11
1.000000,5.830000,39.080000,5.000000,0.000000,-137.100000,11
1.000000,5.830000,39.090000,5.000000,0.000000,-137.150000,11
1.000000,5.830000,39.100000,5.000000,0.000000,-137.200000,11
1.000000,5.830000,39.110000,5.000000,0.000000,-137.250000,11
1.000000,5.830000,39.120000,5.000000,0.000000,-137.300000,11
1.000000,5.830000,39.130000,5.000000,0.000000,-137.350000,11
1.000000,5.830000,39.140000,5.000000,0.000000,-137.400000,11
1.000000,5.830000,39.150000,5.000000,0.000000,-137.450000,11
1.000000,5.830000,39.160000,5.000000,0.000000,-137.500000,11
1.000000,5.830000,39.170000,5.000000,0.000000,-137.550000,11
1.000000,5.830000,39.180000,5.000000,0.000000,-137.600000,11
1.000000,5.830000,39.190000,5.000000,0.000000,-137.650000,11
1.000000,5.830000,39.200000,5.000000,0.000000,-137.700000,11
1.000000,5.830000,39.210000,5.000000,0.000000,-137.750000,11
1.000000,5.830000,39.220000,5.000000,0.000000,-137.800000,11
1.000000,5.830000,39.230000,5.000000,0.000000,-137.850000,11
1.000000,5.830000,39.240000,5.000000,0.000000,-137.900000,11
1.000000,5.830000,39.250000,5.000000,0.000000,-137.950000,11
1.000000,5.830000,39.260000,5.000000,0.000000,-138.000000,11
1.000000,5.830000,39.270000,5.000000,0.000000,-138.050000,11
1.000000,5.830000,39.280000,5.000000,0.000000,-138.100000,11
1.000000,5.830000,39.290000,5.000000,0.000000,-138.150000,11
1.000000,5.830000,39.300000,5.000000,0.000000,-138.200000,11
1.000000,5.830000,39.310000,5.000000,0.000000,-138.250000,11
1.000000,5.830000,39.320000,5.000000,0.000000,-138.300000,11
1.000000,5.830000,39.330000,5.000000,0.000000,-138.350000,11
1.000000,5.830000,39.340000,5.000000,0.000000,-138.400000,11
1.000000,5.830000,39.350000,5.000000,0.000000,-138.450000,11
1.000000,5.830000,39.360000,5.000000,0.000000,-138.500000,11
1.000000,5.830000,39.370000,5.000000,0.000000,-138.550000,11
1.000000,5.830000,39.380000,5.000000,0.000000,-138.600000,11
1.000000,5.830000,39.390000,5.000000,0.000000,-138.650000,11
1.000000,5.830000,39.400000,5.000000,0.000000,-138.700000,11
1.000000,5.830000,39.410000,5.000000,0.000000,-138.750000,11
1.000000,5.830000,39.420000,5.000000,0.000000,-138.800000,11
1.000000,5.830000,39.430000,5.000000,0.000000,-138.850000,11
1.000000,5.830000,39.440000,5.000000,0.000000,-138.900000,11
1.000000,5.830000,39.450000,5.000000,0.000000,-138.950000,11
1.000000,5.830000,39.460000,5.000000,0.000000,-139.000000,11
1.000000,5.830000,39.470000,5.000000,0.000000,-139.050000,11
1.000000,5.830000,39.480000,5.000000,0.000000,-139.100000,11
1.000000,5.830000,39.490000,5.000000,0.000000,-139.150000,11
1.000000,5.830000,39.500000,5.000000,0.000000,-139.200000,11
1.000000,5.830000,39.510000,5.000000,0.000000,-139.250000,11
1.000000,5.830000,39.520000,5.000000,0.000000,-139.300000,11
1.000000,5.830000,39.530000,5.000000,0.000000,-139.350000,11
1.000000,5.830000,39.540000,5.000000,0.000000,-139.400000,11
1.000000,5.830000,39.550000,5.000000,0.000000,-139.450000,11
1.000000,5.830000,39.560000,5.000000,0.000000,-139.500000,11
1.000000,5.830000,39.570000,5.000000,0.000000,-139.550000,11
1.000000,5.830000,39.580000,5.000000,0.000000,-139.600000,11
1.000000,5.830000,39.590000,5.000000,0.000000,-139.650000,11
1.000000,5.830000,39.600000,5.000000,0.000000,-139.700000,11
1.000000,5.830000,39.610000,5.000000,0.000000,-139.750000,11
1.000000,5.830000,39.620000,5.000000,0.000000,-139.800000,11
1.000000,5.830000,39.630000,5.000000,0.000000,-139.850000,11
1.000000,5.830000,39.640000,5.000000,0.000000,-139.900000,11
1.000000,5.830000,39.650000,5.000000,0.000000,-139.950000,11
1.000000,5.830000,39.660000,5.000000,0.000000,-140.000000,10
1.000000,5.830000,39.670000,5.000000,0.000000,-140.050000,10
1.000000,5.830000,39.680000,5.000000,0.000000,-140.100000,10
1.000000,5.830000,39.690000,5.000000,0.000000,-140.150000,10
1.000000,5.830000,39.700000,5.000000,0.000000,-140.200000,10
1.000000,5.830000,39.710000,5.000000,0.000000,-140.250000,10
1.000000,5.830000,39.720000,5.000000,0.000000,-140.300000,10
1.000000,5.830000,39.730000,5.000000,0.000000,-140.350000,10
1.000000,5.830000,39.740000,5.000000,0.000000,-140.400000,10
1.000000,5.830000,39.750000,5.000000,0.000000,-140.450000,10
1.000000,5.830000,39.760000,5.000000,0.000000,-140.500000,10
1.000000,5.830000,39.770000,5.000000,0.000000,-140.550000,10
1.000000,5.830000,39.780000,5.000000,0.000000,-140.600000,10
1.000000,5.830000,39.790000,5.000000,0.000000,-140.650000,10
